,Unnamed: 0,cazymes,Orfs_anno_cazymes%,orfs,index_x,Merops orfs total,GH total,Orfs_anno_merops%,Assembly accession,Genus,Family,scaf_bp,Completeness,MAG,Nr_BGCs,index_y,Virulence orfs total,Orfs_anno_virs%,P,BGCs/genomesize,merops_perMb,virs_perMb,bgc_perMb
346,GCA_900156575.1,102,2.31292517,4410,GCA_900156575.1,184,45,4.172335601,GCA_900156575.1,Chryseobacterium,Weeksellaceae,4895917,100,False,10,GCA_900156575.1,350,7.936507937,1.286713287,2.04E-06,0.037582336,0.07148814,0.002042518
943,GCA_003443635.1,53,1.741702267,3043,GCA_003443635.1,184,15,6.046664476,GCA_003443635.1,AU392,Flavobacteriaceae,3352970,99.1,False,2,GCA_003443635.1,295,9.694380546,1.552742616,5.96E-07,0.054876721,0.0879817,0.000596486
1242,GCA_005503635.1,109,2.429781543,4486,GCA_005503635.1,185,59,4.12394115,GCA_005503635.1,Chryseobacterium,Weeksellaceae,4916340,100,False,8,GCA_005503635.1,360,8.024966563,1.258503401,1.63E-06,0.037629619,0.073225204,0.001627227
2363,GCA_004328965.1,109,2.584775907,4217,GCA_004328965.1,185,60,4.38700498,GCA_004328965.1,Chryseobacterium,Weeksellaceae,4715692,100,False,11,GCA_004328965.1,358,8.489447475,1.258503401,2.33E-06,0.039230722,0.075916748,0.002332638
2165,GCA_003812865.1,94,2.131519274,4410,GCA_003812865.1,185,42,4.195011338,GCA_003812865.1,Chryseobacterium,Weeksellaceae,4922946,100,False,8,GCA_003812865.1,355,8.049886621,1.326164875,1.63E-06,0.037579124,0.072111293,0.001625043
2398,GCA_000738495.1,85,1.720996153,4939,GCA_000738495.1,185,43,3.74569751,GCA_000738495.1,Chryseobacterium,Weeksellaceae,4628764,96.57,False,10,GCA_000738495.1,329,6.661267463,1.37037037,2.16E-06,0.039967473,0.07107729,0.002160404
1226,GCA_009711135.1,212,4.749103943,4464,GCA_009711135.1,186,146,4.166666667,GCA_009711135.1,Flavobacterium,Flavobacteriaceae,5241037,99.65,False,4,GCA_009711135.1,375,8.400537634,0.934673367,7.63E-07,0.03548916,0.071550726,0.000763208
2420,GCA_000829375.1,110,2.208835341,4980,GCA_000829375.1,186,57,3.734939759,GCA_000829375.1,Chryseobacterium,Weeksellaceae,5503743,100,False,12,GCA_000829375.1,368,7.389558233,1.256756757,2.18E-06,0.033795183,0.066863587,0.002180334
628,GCA_003815935.1,95,2.092511013,4540,GCA_003815935.1,186,43,4.0969163,GCA_003815935.1,Chryseobacterium,Weeksellaceae,5058360,100,False,9,GCA_003815935.1,357,7.863436123,1.323843416,1.78E-06,0.036770811,0.070576234,0.001779233
844,GCA_900142785.1,107,2.29466009,4663,GCA_900142785.1,187,44,4.010293802,GCA_900142785.1,Chryseobacterium,Weeksellaceae,5154826,99.93,False,12,GCA_900142785.1,354,7.591679176,1.272108844,2.33E-06,0.036276685,0.068673511,0.002327916
2284,GCA_009648535.1,107,2.381482306,4493,GCA_009648535.1,187,60,4.162029824,GCA_009648535.1,Chryseobacterium,Weeksellaceae,4997184,100,False,9,GCA_009648535.1,358,7.967950145,1.272108844,1.80E-06,0.037421076,0.071640348,0.001801014
2120,GCA_005862425.1,94,2.055993001,4572,GCA_005862425.1,187,42,4.090113736,GCA_005862425.1,Chryseobacterium,Weeksellaceae,5063624,100,False,7,GCA_005862425.1,352,7.69903762,1.330960854,1.38E-06,0.036930072,0.06951543,0.001382409
997,GCA_003208535.1,236,4.546330187,5191,GCA_003208535.1,188,174,3.621652861,GCA_003208535.1,Flavobacterium,Flavobacteriaceae,6150075,99.65,False,10,GCA_003208535.1,416,8.01387016,0.886792453,1.63E-06,0.030568733,0.067641452,0.001625996
1113,GCA_003217415.1,236,4.549836129,5187,GCA_003217415.1,188,174,3.62444573,GCA_003217415.1,Flavobacterium,Flavobacteriaceae,6149495,99.65,False,10,GCA_003217415.1,417,8.039329092,0.886792453,1.63E-06,0.030571616,0.067810446,0.00162615
1131,GCA_902804485.1,111,2.36019562,4703,GCA_902804485.1,188,50,3.997448437,GCA_902804485.1,Flavobacterium,Flavobacteriaceae,5735532,99.65,False,22,GCA_902804485.1,408,8.67531363,1.257525084,3.84E-06,0.032778128,0.071135511,0.003835738
302,GCA_004137745.1,107,2.379893238,4496,GCA_004137745.1,188,60,4.181494662,GCA_004137745.1,Chryseobacterium,Weeksellaceae,4995474,100,False,9,GCA_004137745.1,359,7.984875445,1.274576271,1.80E-06,0.037634066,0.071865052,0.001801631
38,GCA_004119455.1,87,1.831578947,4750,GCA_004119455.1,188,37,3.957894737,GCA_004119455.1,Chryseobacterium,Weeksellaceae,5081684,99.51,False,8,GCA_004119455.1,353,7.431578947,1.367272727,1.57E-06,0.03699561,0.069465162,0.001574281
896,GCA_008386505.1,113,2.543899145,4442,GCA_008386505.1,189,54,4.254840162,GCA_008386505.1,Chryseobacterium,Weeksellaceae,4913947,100,False,8,GCA_008386505.1,355,7.991895543,1.251655629,1.63E-06,0.038461953,0.072243351,0.001628019
1262,GCA_014207835.1,109,2.499426737,4361,GCA_014207835.1,189,53,4.333868379,GCA_014207835.1,Chryseobacterium,Weeksellaceae,4842127,100,False,8,GCA_014207835.1,352,8.071543224,1.268456376,1.65E-06,0.039032433,0.072695326,0.001652166
2308,GCA_003815695.1,104,2.080832333,4998,GCA_003815695.1,189,41,3.781512605,GCA_003815695.1,Chryseobacterium,Weeksellaceae,5459074,99.93,False,9,GCA_003815695.1,346,6.922769108,1.290102389,1.65E-06,0.034621256,0.063380713,0.001648631
450,GCA_900683405.1,96,2.1094265,4551,GCA_900683405.1,189,44,4.152933421,GCA_900683405.1,Chryseobacterium,Weeksellaceae,5069906,100,False,7,GCA_900683405.1,354,7.778510218,1.326315789,1.38E-06,0.037278798,0.06982378,0.001380696
2436,GCA_003663845.1,89,1.911512027,4656,GCA_003663845.1,189,42,4.059278351,GCA_003663845.1,Chryseobacterium,Weeksellaceae,5091715,100,False,10,GCA_003663845.1,329,7.066151203,1.35971223,1.96E-06,0.037119124,0.064614771,0.001963975
2166,GCA_900187965.1,240,4.533434076,5294,GCA_900187965.1,190,173,3.588968644,GCA_900187965.1,Flavobacterium,Flavobacteriaceae,6217807,99.65,False,12,GCA_900187965.1,425,8.027956177,0.88372093,1.93E-06,0.030557397,0.068352073,0.001929941
1930,GCA_002420545.1,103,2.345173042,4392,GCA_002420545.1,190,56,4.326047359,GCA_002420545.1,Chryseobacterium,Weeksellaceae,4864560,100,True,9,GCA_002420545.1,347,7.900728597,1.296928328,1.85E-06,0.039058003,0.071332248,0.001850116
1048,GCA_004119415.1,86,1.706349206,5040,GCA_004119415.1,190,38,3.76984127,GCA_004119415.1,Chryseobacterium,Weeksellaceae,5422682,99.75,False,8,GCA_004119415.1,353,7.003968254,1.376811594,1.48E-06,0.035038013,0.065096939,0.001475285
981,GCA_900446855.1,83,1.836283186,4520,GCA_900446855.1,190,37,4.203539823,GCA_900446855.1,Chryseobacterium,Weeksellaceae,5100171,98.53,False,8,GCA_900446855.1,331,7.32300885,1.391941392,1.57E-06,0.037253653,0.064899785,0.001568575
414,GCA_900169075.1,81,1.865929509,4341,GCA_900169075.1,190,43,4.376871689,GCA_900169075.1,Chryseobacterium,Weeksellaceae,4864679,100,False,10,GCA_900169075.1,342,7.878369039,1.402214022,2.06E-06,0.039057048,0.070302686,0.002055634
461,GCA_003290185.1,122,2.744039586,4446,GCA_003290185.1,191,62,4.295996401,GCA_003290185.1,Chryseobacterium,Weeksellaceae,4857652,100,False,10,GCA_003290185.1,354,7.962213225,1.220447284,2.06E-06,0.039319408,0.072874714,0.002058608
742,GCA_007991435.1,122,2.748366749,4439,GCA_007991435.1,191,62,4.302770894,GCA_007991435.1,Chryseobacterium,Weeksellaceae,4826792,100,False,10,GCA_007991435.1,353,7.952241496,1.220447284,2.07E-06,0.039570796,0.07313346,0.002071769
1084,GCA_003815855.1,101,1.932274727,5227,GCA_003815855.1,191,42,3.654103692,GCA_003815855.1,Chryseobacterium,Weeksellaceae,5458793,99.93,False,9,GCA_003815855.1,343,6.5620815,1.308219178,1.65E-06,0.03498942,0.062834403,0.001648716
1781,GCA_900156585.1,95,1.979166667,4800,GCA_900156585.1,191,37,3.979166667,GCA_900156585.1,Chryseobacterium,Weeksellaceae,5268044,100,False,10,GCA_900156585.1,355,7.395833333,1.335664336,1.90E-06,0.036256341,0.06738744,0.001898238
1501,GCA_002208925.2,95,2.070619006,4588,GCA_002208925.2,191,43,4.163034002,GCA_002208925.2,Chryseobacterium,Weeksellaceae,5119391,100,False,8,GCA_002208925.2,351,7.650392328,1.335664336,1.56E-06,0.037309125,0.068562843,0.001562686
2267,GCA_009648515.1,112,2.457218078,4558,GCA_009648515.1,192,61,4.212373848,GCA_009648515.1,Chryseobacterium,Weeksellaceae,5029740,100,False,9,GCA_009648515.1,378,8.293111014,1.263157895,1.79E-06,0.038172947,0.07515299,0.001789357
1982,GCA_004339525.1,229,4.226651901,5418,GCA_004339525.1,193,164,3.562200074,GCA_004339525.1,Flavobacterium,Flavobacteriaceae,6653812,99.65,False,9,GCA_004339525.1,438,8.084163898,0.914691943,1.35E-06,0.029005929,0.065826927,0.001352608
679,GCA_900446825.1,104,1.878273433,5537,GCA_900446825.1,193,42,3.485642044,GCA_900446825.1,Chryseobacterium,Weeksellaceae,5514839,97.79,False,9,GCA_900446825.1,342,6.176629944,1.2996633,1.63E-06,0.034996489,0.062014503,0.001631961
2248,GCA_900108365.1,108,2.439575333,4427,GCA_900108365.1,194,59,4.382200136,GCA_900108365.1,Chryseobacterium,Weeksellaceae,4904497,100,False,9,GCA_900108365.1,342,7.725321888,1.284768212,1.84E-06,0.039555534,0.069731922,0.001835051
595,GCA_003971235.1,108,2.36998025,4557,GCA_003971235.1,194,58,4.257186746,GCA_003971235.1,Chryseobacterium,Weeksellaceae,5069854,100,False,10,GCA_003971235.1,332,7.285494843,1.284768212,1.97E-06,0.038265402,0.06548512,0.001972443
1277,GCA_009900745.1,92,1.909902429,4817,GCA_009900745.1,194,43,4.027402948,GCA_009900745.1,Chryseobacterium,Weeksellaceae,5409513,100,False,11,GCA_009900745.1,355,7.369732198,1.356643357,2.03E-06,0.035862748,0.065625131,0.002033455
475,GCA_900100075.1,83,1.811831478,4581,GCA_900100075.1,194,37,4.234883213,GCA_900100075.1,Chryseobacterium,Weeksellaceae,5168180,100,False,7,GCA_900100075.1,334,7.290984501,1.400722022,1.35E-06,0.037537392,0.064626232,0.001354442
1179,GCA_002294525.1,111,2.369769428,4684,GCA_002294525.1,195,63,4.163108454,GCA_002294525.1,Chryseobacterium,Weeksellaceae,5200680,100,True,10,GCA_002294525.1,372,7.941929974,1.274509804,1.92E-06,0.037495097,0.071529108,0.001922825
1446,GCA_012927325.1,89,1.986163803,4481,GCA_012927325.1,195,41,4.351707208,GCA_012927325.1,Chryseobacterium,Weeksellaceae,4910468,99.93,False,10,GCA_012927325.1,331,7.38674403,1.373239437,2.04E-06,0.039711083,0.067407017,0.002036466
321,GCA_003626865.1,153,3.092783505,4947,GCA_003626865.1,196,86,3.96199717,GCA_003626865.1,Aquimarina,Flavobacteriaceae,5876751,99.24,False,10,GCA_003626865.1,420,8.489993936,1.123209169,1.70E-06,0.033351762,0.071468061,0.001701621
1124,GCA_002340165.1,97,2.00371824,4841,GCA_002340165.1,196,44,4.048750258,GCA_002340165.1,Chryseobacterium,Weeksellaceae,5334537,100,True,9,GCA_002340165.1,361,7.457136955,1.337883959,1.69E-06,0.036741708,0.067672227,0.001687119
2142,GCA_900078205.2,93,1.910828025,4867,GCA_900078205.2,196,39,4.02712143,GCA_900078205.2,Chryseobacterium,Weeksellaceae,5390133,100,False,7,GCA_900078205.2,350,7.191288268,1.356401384,1.30E-06,0.036362739,0.064933463,0.001298669
1416,GCA_009602705.1,83,1.777682587,4669,GCA_009602705.1,196,38,4.197901049,GCA_009602705.1,Chryseobacterium,Weeksellaceae,5125723,100,False,7,GCA_009602705.1,341,7.303491112,1.405017921,1.37E-06,0.038238508,0.0665272,0.001365661
200,GCA_003443675.1,156,3.075103489,5073,GCA_003443675.1,197,86,3.883303765,GCA_003443675.1,Aquimarina,Flavobacteriaceae,6011237,99.62,False,8,GCA_003443675.1,427,8.417110191,1.116147309,1.33E-06,0.032771957,0.071033633,0.001330841
1883,GCA_006443095.1,123,2.325141777,5290,GCA_006443095.1,197,73,3.724007561,GCA_006443095.1,Aquimarina,Flavobacteriaceae,5888963,99.62,False,9,GCA_006443095.1,430,8.128544423,1.23125,1.53E-06,0.033452409,0.073017949,0.001528283
2318,GCA_003729985.1,112,2.434782609,4600,GCA_003729985.1,197,60,4.282608696,GCA_003729985.1,Chryseobacterium,Weeksellaceae,5111118,100,False,8,GCA_003729985.1,367,7.97826087,1.275080906,1.57E-06,0.038543426,0.071804251,0.001565215
2160,GCA_009711165.1,224,4.368174727,5128,GCA_009711165.1,198,154,3.861154446,GCA_009711165.1,Flavobacterium,Flavobacteriaceae,6168747,99.65,False,11,GCA_009711165.1,436,8.502340094,0.938388626,1.78E-06,0.03209728,0.070678859,0.001783182
1050,GCA_006716485.1,116,2.501617425,4637,GCA_006716485.1,198,60,4.270002157,GCA_006716485.1,Chryseobacterium,Weeksellaceae,5133218,100,False,10,GCA_006716485.1,374,8.065559629,1.261146497,1.95E-06,0.038572295,0.07285878,0.001948096
82,GCA_000799375.1,115,2.547065338,4515,GCA_000799375.1,198,59,4.38538206,GCA_000799375.1,Chryseobacterium,Weeksellaceae,5007281,100,False,10,GCA_000799375.1,361,7.995570321,1.265175719,2.00E-06,0.039542418,0.072095015,0.001997092
465,GCA_002895435.1,97,1.935355148,5012,GCA_002895435.1,198,49,3.950518755,GCA_002895435.1,Aquimarina,Flavobacteriaceae,5838147,99.24,False,9,GCA_002895435.1,449,8.958499601,1.342372881,1.54E-06,0.033914871,0.076907964,0.001541585
1173,GCA_014220635.1,94,1.720981326,5462,GCA_014220635.1,198,47,3.625045771,GCA_014220635.1,Chryseobacterium,Weeksellaceae,5897939,100,False,8,GCA_014220635.1,362,6.627608934,1.356164384,1.36E-06,0.033571049,0.061377373,0.001356406
627,GCA_014220045.1,94,1.726671565,5444,GCA_014220045.1,198,47,3.637031594,GCA_014220045.1,Chryseobacterium,Weeksellaceae,5878855,100,False,8,GCA_014220045.1,362,6.64952241,1.356164384,1.36E-06,0.033680028,0.061576617,0.001360809
985,GCA_009901575.1,69,1.921470343,3591,GCA_009901575.1,198,24,5.513784461,GCA_009901575.1,Uncl. Flavobacteriaceae,Flavobacteriaceae,3943923,99.67,False,7,GCA_009901575.1,342,9.523809524,1.483146067,1.77E-06,0.05020382,0.086715689,0.001774883
215,GCA_002899825.2,106,2.289911428,4629,GCA_002899825.2,199,57,4.298984662,GCA_002899825.2,Chryseobacterium,Weeksellaceae,5235650,100,False,15,GCA_002899825.2,376,8.122704688,1.304918033,2.86E-06,0.038008652,0.071815343,0.002864974
1119,GCA_004119445.1,97,2.063390768,4701,GCA_004119445.1,199,49,4.233141885,GCA_004119445.1,Chryseobacterium,Weeksellaceae,4860509,99.02,False,9,GCA_004119445.1,333,7.083599234,1.344594595,1.85E-06,0.040942214,0.068511343,0.001851658
532,GCA_900129105.1,96,1.910067648,5026,GCA_900129105.1,199,38,3.959411062,GCA_900129105.1,Chryseobacterium,Weeksellaceae,5436094,100,False,11,GCA_900129105.1,400,7.958615201,1.349152542,2.02E-06,0.036607167,0.073582245,0.002023512
1142,GCA_003815715.1,90,1.88718809,4769,GCA_003815715.1,199,40,4.172782554,GCA_003815715.1,Chryseobacterium,Weeksellaceae,5276141,100,False,6,GCA_003815715.1,369,7.737471168,1.37716263,1.14E-06,0.03771696,0.069937479,0.001137195
66,GCA_005885635.1,126,2.828917827,4454,GCA_005885635.1,200,59,4.490345757,GCA_005885635.1,Maribacter,Flavobacteriaceae,5110706,99.67,False,6,GCA_005885635.1,379,8.509205209,1.226993865,1.17E-06,0.039133537,0.074158052,0.001174006
706,GCA_900636535.1,114,2.195262854,5193,GCA_900636535.1,200,63,3.85133834,GCA_900636535.1,Chryseobacterium,Weeksellaceae,5606922,99.51,False,9,GCA_900636535.1,377,7.259772771,1.27388535,1.61E-06,0.035670195,0.067238317,0.001605159
270,GCA_003812705.1,99,2.039975273,4853,GCA_003812705.1,200,56,4.121162168,GCA_003812705.1,Chryseobacterium,Weeksellaceae,5361872,100,False,8,GCA_003812705.1,366,7.541726767,1.337792642,1.49E-06,0.037300406,0.068259742,0.001492016
727,GCA_002979665.1,98,2.175843694,4504,GCA_002979665.1,200,47,4.440497336,GCA_002979665.1,Chryseobacterium,Weeksellaceae,5011359,100,False,7,GCA_002979665.1,380,8.436944938,1.342281879,1.40E-06,0.039909334,0.075827735,0.001396827
196,GCA_002979755.1,98,2.17536071,4505,GCA_002979755.1,200,47,4.439511654,GCA_002979755.1,Chryseobacterium,Weeksellaceae,5011784,100,False,7,GCA_002979755.1,380,8.435072142,1.342281879,1.40E-06,0.03990595,0.075821304,0.001396708
145,GCA_014220895.1,92,1.828662294,5031,GCA_014220895.1,200,45,3.975352813,GCA_014220895.1,Chryseobacterium,Weeksellaceae,5525494,100,False,8,GCA_014220895.1,364,7.235142119,1.369863014,1.45E-06,0.036195859,0.065876463,0.001447834
1655,GCA_003610675.1,113,2.351227632,4806,GCA_003610675.1,201,60,4.18227216,GCA_003610675.1,Chryseobacterium,Weeksellaceae,5326708,100,False,7,GCA_003610675.1,377,7.844361215,1.280254777,1.31E-06,0.037734376,0.070775421,0.001314132
2010,GCA_014220755.1,92,1.854464826,4961,GCA_014220755.1,201,45,4.051602499,GCA_014220755.1,Chryseobacterium,Weeksellaceae,5450447,100,False,8,GCA_014220755.1,362,7.296915944,1.372013652,1.47E-06,0.036877709,0.066416571,0.00146777
688,GCA_010671605.1,78,2.039215686,3825,GCA_010671605.1,201,36,5.254901961,GCA_010671605.1,Uncl. Flavobacteriaceae,Flavobacteriaceae,4214180,99.67,False,5,GCA_010671605.1,341,8.91503268,1.440860215,1.19E-06,0.047696112,0.080917284,0.00118647
2478,GCA_003443695.1,137,2.912414966,4704,GCA_003443695.1,202,70,4.294217687,GCA_003443695.1,Aquimarina,Flavobacteriaceae,5461560,99.62,False,8,GCA_003443695.1,422,8.971088435,1.191740413,1.46E-06,0.03698577,0.077267301,0.001464783
1921,GCA_008274625.1,106,2.376148846,4461,GCA_008274625.1,202,52,4.528132706,GCA_008274625.1,Chryseobacterium,Weeksellaceae,4983760,100,False,12,GCA_008274625.1,371,8.316520959,1.311688312,2.41E-06,0.040531647,0.074441787,0.002407821
127,GCA_900109375.1,130,2.777777778,4680,GCA_900109375.1,203,62,4.337606838,GCA_900109375.1,Aquimarina,Flavobacteriaceae,5309872,99.62,False,8,GCA_900109375.1,414,8.846153846,1.219219219,1.51E-06,0.038230677,0.077967981,0.001506628
437,GCA_903969135.1,115,2.428209459,4736,GCA_903969135.1,203,55,4.286317568,GCA_903969135.1,Chryseobacterium,Weeksellaceae,5227721,100,False,8,GCA_903969135.1,374,7.896959459,1.27672956,1.53E-06,0.038831453,0.071541691,0.001530304
2320,GCA_002025665.1,100,2.087682672,4790,GCA_002025665.1,203,48,4.237995825,GCA_002025665.1,Chryseobacterium,Weeksellaceae,5314748,100,False,8,GCA_002025665.1,382,7.974947808,1.339933993,1.51E-06,0.038195602,0.071875468,0.001505245
663,GCA_002846555.1,98,1.872372946,5234,GCA_002846555.1,203,49,3.878486817,GCA_002846555.1,Aquimarina,Flavobacteriaceae,5982454,99.62,False,8,GCA_002846555.1,470,8.979747803,1.348837209,1.34E-06,0.033932563,0.078563078,0.001337244
1257,GCA_008370685.1,173,3.070642528,5634,GCA_008370685.1,204,105,3.620873269,GCA_008370685.1,Aquimarina,Flavobacteriaceae,7041311,99.24,False,23,GCA_008370685.1,428,7.596734114,1.082228117,3.27E-06,0.028971878,0.060784135,0.003266437
554,GCA_000430645.1,165,2.97833935,5540,GCA_000430645.1,204,96,3.682310469,GCA_000430645.1,Aquimarina,Flavobacteriaceae,6245252,99.62,False,8,GCA_000430645.1,450,8.122743682,1.105691057,1.28E-06,0.032664815,0.072054739,0.001280973
1589,GCA_900299505.1,117,2.470960929,4735,GCA_900299505.1,204,57,4.308342133,GCA_900299505.1,Aquimarina,Flavobacteriaceae,5412187,99.62,False,8,GCA_900299505.1,426,8.996832101,1.271028037,1.48E-06,0.037692711,0.078711249,0.001478146
1082,GCA_002216065.1,103,2.32400722,4432,GCA_002216065.1,204,47,4.602888087,GCA_002216065.1,Chryseobacterium,Weeksellaceae,4872888,99.88,False,9,GCA_002216065.1,382,8.619133574,1.328990228,1.85E-06,0.041864291,0.078392937,0.001846954
841,GCA_002979455.1,95,2.039501932,4658,GCA_002979455.1,204,45,4.379562044,GCA_002979455.1,Chryseobacterium,Weeksellaceae,5153515,100,False,11,GCA_002979455.1,365,7.835981108,1.364548495,2.13E-06,0.039584633,0.070825446,0.002134466
2094,GCA_002430025.1,82,1.693864904,4841,GCA_002430025.1,204,40,4.214005371,GCA_002430025.1,Chryseobacterium,Weeksellaceae,5291921,99.02,True,6,GCA_002430025.1,357,7.374509399,1.426573427,1.13E-06,0.038549328,0.067461325,0.001133804
2384,GCA_900156935.1,129,2.774193548,4650,GCA_900156935.1,205,69,4.408602151,GCA_900156935.1,Chryseobacterium,Weeksellaceae,5154944,100,False,7,GCA_900156935.1,368,7.913978495,1.22754491,1.36E-06,0.039767648,0.071387778,0.00135792
517,GCA_900182655.1,127,2.757871878,4605,GCA_900182655.1,205,72,4.451682953,GCA_900182655.1,Chryseobacterium,Weeksellaceae,5179889,100,False,10,GCA_900182655.1,380,8.251900109,1.234939759,1.93E-06,0.039576138,0.073360645,0.001930543
1478,GCA_900637665.1,95,1.849688474,5136,GCA_900637665.1,206,44,4.010903427,GCA_900637665.1,Chryseobacterium,Weeksellaceae,5602501,100,False,7,GCA_900637665.1,353,6.87305296,1.368770764,1.25E-06,0.036769293,0.063007575,0.001249442
2257,GCA_003815735.1,95,1.849688474,5136,GCA_003815735.1,206,44,4.010903427,GCA_003815735.1,Chryseobacterium,Weeksellaceae,5595345,100,False,7,GCA_003815735.1,353,6.87305296,1.368770764,1.25E-06,0.036816318,0.063088156,0.00125104
1324,GCA_000800075.1,93,1.945606695,4780,GCA_000800075.1,206,45,4.309623431,GCA_000800075.1,Chryseobacterium,Weeksellaceae,5304711,100,False,11,GCA_000800075.1,380,7.949790795,1.377926421,2.07E-06,0.038833407,0.07163444,0.002073629
1584,GCA_000737765.1,92,1.798279906,5116,GCA_000737765.1,206,38,4.026583268,GCA_000737765.1,Chryseobacterium,Weeksellaceae,5487842,99.93,False,12,GCA_000737765.1,393,7.681782643,1.382550336,2.19E-06,0.037537524,0.071612849,0.002186652
2154,GCA_900312815.1,92,2.171347652,4237,GCA_900312815.1,206,45,4.861930611,GCA_900312815.1,Aquimarina,Flavobacteriaceae,4838585,99.62,False,8,GCA_900312815.1,381,8.99221147,1.382550336,1.65E-06,0.04257443,0.078742029,0.001653376
1370,GCA_013365535.1,69,1.524524967,4526,GCA_013365535.1,206,31,4.551480336,GCA_013365535.1,Aquimarina,Flavobacteriaceae,5414780,99.62,False,6,GCA_013365535.1,416,9.191338931,1.498181818,1.11E-06,0.03804402,0.076826759,0.001108078
342,GCA_008386485.1,95,2.045209903,4645,GCA_008386485.1,208,43,4.477933262,GCA_008386485.1,Chryseobacterium,Weeksellaceae,5153060,100,False,10,GCA_008386485.1,371,7.987082885,1.372937294,1.94E-06,0.040364366,0.071996057,0.001940595
