n_scaffolds	n_contigs	scaf_bp	contig_bp	gap_pct	scaf_N50	scaf_L50	ctg_N50	ctg_L50	scaf_N90	scaf_L90	ctg_N90	ctg_L90	scaf_max	ctg_max	scaf_n_gt50K	scaf_pct_gt50K	gc_avg	gc_std	filename
32	32	4188560	4188560	0.000	2	1309675	2	1309675	5	188605	5	188605	1453382	1453382	6	96.706	0.31145	0.03178	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_900114265.1_IMG-taxon_2675903155_annotated_assembly_genomic.fna
60	60	4697725	4697725	0.000	7	193444	7	193444	26	50696	26	50696	589666	589666	26	90.933	0.34400	0.03491	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_900114875.1_IMG-taxon_2654587896_annotated_assembly_genomic.fna
52	53	3664904	3664610	0.008	4	255203	4	255203	14	79943	14	79943	1012080	1012080	15	93.457	0.35454	0.03695	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_900114945.1_IMG-taxon_2693429891_annotated_assembly_genomic.fna
44	45	3265911	3265785	0.004	7	209268	7	209268	15	79909	15	79909	341273	341273	16	92.332	0.30925	0.03217	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_900115015.1_IMG-taxon_2675903033_annotated_assembly_genomic.fna
16	16	5284689	5284689	0.000	3	675896	3	675896	9	223992	9	223992	1572360	1572360	12	99.822	0.38000	0.03664	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_900115055.1_IMG-taxon_2684622910_annotated_assembly_genomic.fna
76	76	3493887	3493887	0.000	9	129777	9	129777	34	29371	34	29371	330605	330605	22	78.242	0.34731	0.04042	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_900115115.1_IMG-taxon_2675903027_annotated_assembly_genomic.fna
51	56	3688496	3684040	0.121	9	135016	9	134440	25	53503	27	37590	449050	449050	25	90.351	0.39783	0.02726	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_900115145.1_IMG-taxon_2599185209_annotated_assembly_genomic.fna
27	31	3314721	3310442	0.129	2	541010	2	446676	7	167156	9	93979	1357461	1357461	8	96.236	0.33672	0.01766	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_900115185.1_IMG-taxon_2622736504_annotated_assembly_genomic.fna
3	5	3206962	3204920	0.064	1	1829996	2	1368757	2	1371375	3	345735	1829996	1371375	2	99.826	0.48870	0.00817	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_900115205.1_IMG-taxon_2636416043_annotated_assembly_genomic.fna
39	39	2655673	2655673	0.000	6	153291	6	153291	17	56202	17	56202	347427	347427	17	90.997	0.44252	0.05586	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_900115315.1_IMG-taxon_2693429878_annotated_assembly_genomic.fna
44	44	4495023	4495023	0.000	6	294969	6	294969	19	75440	19	75440	500270	500270	22	94.439	0.43784	0.03533	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_900115875.1_IMG-taxon_2693429907_annotated_assembly_genomic.fna
20	25	3484703	3479823	0.140	4	358088	5	296920	9	134009	12	111414	709263	628976	11	98.261	0.29499	0.01829	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_900116115.1_IMG-taxon_2622736611_annotated_assembly_genomic.fna
17	23	3892267	3888955	0.085	4	403541	6	298575	9	220632	13	140360	600677	386754	12	98.271	0.36716	0.03433	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_900116365.1_IMG-taxon_2619618939_annotated_assembly_genomic.fna
14	14	4432606	4432606	0.000	2	1176890	2	1176890	6	162930	6	162930	1319397	1319397	9	99.658	0.34789	0.03497	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_900116415.1_IMG-taxon_2684622901_annotated_assembly_genomic.fna
13	16	3567068	3565937	0.032	2	699464	3	407984	6	267364	7	267364	1490290	1125184	7	98.252	0.37398	0.03200	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_900116425.1_IMG-taxon_2667527393_annotated_assembly_genomic.fna
32	38	4209902	4208122	0.042	5	233697	7	182714	17	69888	21	54229	998759	641271	18	92.383	0.35400	0.03652	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_900116665.1_IMG-taxon_2663762752_annotated_assembly_genomic.fna
22	26	3922041	3915951	0.155	2	983305	3	441303	6	140613	8	140613	1401497	1401497	9	97.711	0.32080	0.05503	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_900119145.1_IMG-taxon_2595699004_annotated_assembly_genomic.fna
58	65	5026272	5022411	0.077	10	193933	11	185765	31	46522	33	46522	348057	348057	28	88.029	0.44801	0.03365	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_900119185.1_IMG-taxon_2596583572_annotated_assembly_genomic.fna
1	1	3435971	3435971	0.000	1	3435971	1	3435971	1	3435971	1	3435971	3435971	3435971	1	100.000	0.32009	0.00000	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_900119795.1_MARIT_PRJEB17743_genomic.fna
11	16	5403181	5402156	0.019	2	1032635	3	943620	5	284064	8	281502	1814234	1036837	6	99.097	0.37904	0.04687	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_900128945.1_IMG-taxon_2588253712_annotated_assembly_genomic.fna
44	49	4733424	4731219	0.047	8	224950	8	194792	22	77525	25	65568	481164	481164	26	95.869	0.37506	0.03629	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_900129005.1_IMG-taxon_2582581269_annotated_assembly_genomic.fna
47	48	2534569	2534256	0.012	3	283648	3	283648	10	81419	10	81419	694900	694900	11	93.523	0.33437	0.03643	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_900129035.1_IMG-taxon_2695420935_annotated_assembly_genomic.fna
16	22	5436094	5431256	0.089	3	812775	4	523961	8	191574	11	157039	1164121	1164121	11	99.856	0.37098	0.04977	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_900129105.1_IMG-taxon_2588254257_annotated_assembly_genomic.fna
34	34	4947868	4947868	0.000	5	302134	5	302134	17	98851	17	98851	802538	802538	22	98.302	0.35615	0.02983	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_900129245.1_IMG-taxon_2695420930_annotated_assembly_genomic.fna
27	34	5551910	5544813	0.128	3	500776	3	500776	10	178777	12	124351	1548626	1548626	13	96.976	0.39651	0.05536	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_900129275.1_IMG-taxon_2634166303_annotated_assembly_genomic.fna
44	45	4198109	4197465	0.015	6	234433	6	234433	17	80953	17	80953	724897	724897	19	94.004	0.36963	0.03205	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_900129385.1_IMG-taxon_2695420944_annotated_assembly_genomic.fna
36	36	3084632	3084632	0.000	6	173414	6	173414	17	68213	17	68213	512507	512507	18	93.342	0.41013	0.04164	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_900129405.1_IMG-taxon_2695420946_annotated_assembly_genomic.fna
40	41	3967303	3967063	0.006	4	391231	4	391231	17	60688	17	60688	822495	822495	19	92.990	0.37156	0.02359	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_900129445.1_IMG-taxon_2695420921_annotated_assembly_genomic.fna
14	14	3286619	3286619	0.000	1	1677553	1	1677553	6	135076	6	135076	1677553	1677553	9	99.416	0.31607	0.05209	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_900129475.1_IMG-taxon_2695420951_annotated_assembly_genomic.fna
27	27	4129111	4129111	0.000	3	485231	3	485231	8	182638	8	182638	1381259	1381259	10	95.239	0.36983	0.04228	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_900129545.1_IMG-taxon_2695420956_annotated_assembly_genomic.fna
23	25	4871623	4870818	0.017	4	373644	4	373644	11	147950	11	147950	942101	942101	14	98.684	0.33729	0.03926	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_900129555.1_IMG-taxon_2695420958_annotated_assembly_genomic.fna
30	31	3463995	3463358	0.018	4	404617	4	404617	10	134317	10	134317	498484	498484	13	97.868	0.32571	0.03544	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_900129575.1_IMG-taxon_2695420957_annotated_assembly_genomic.fna
40	41	3692790	3692731	0.002	6	214813	6	214813	14	88138	14	88138	495863	495863	16	93.725	0.33132	0.03766	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_900129585.1_IMG-taxon_2695420959_annotated_assembly_genomic.fna
54	55	5739183	5738939	0.004	8	236054	8	236054	25	73291	25	73291	562982	562982	28	93.427	0.34690	0.03090	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_900129595.1_IMG-taxon_2695420960_annotated_assembly_genomic.fna
35	35	5457510	5457510	0.000	5	382126	5	382126	16	101548	16	101548	1026569	1026569	20	96.222	0.33933	0.03129	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_900129605.1_IMG-taxon_2695420961_annotated_assembly_genomic.fna
14	14	3836163	3836163	0.000	2	843889	2	843889	7	104477	7	104477	1270456	1270456	11	99.412	0.41994	0.00763	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_900129665.1_IMG-taxon_2617270824_annotated_assembly_genomic.fna
34	34	3798137	3798137	0.000	5	251696	5	251696	13	123742	13	123742	728648	728648	16	96.809	0.35558	0.04681	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_900129705.1_IMG-taxon_2695420922_annotated_assembly_genomic.fna
13	13	3033897	3033897	0.000	1	1662580	1	1662580	2	1227797	2	1227797	1662580	1662580	3	98.219	0.34478	0.03817	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_900129745.1_IMG-taxon_2695420983_annotated_assembly_genomic.fna
16	16	4598339	4598339	0.000	3	526831	3	526831	8	235598	8	235598	1385859	1385859	9	98.560	0.37868	0.02979	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_900129755.1_IMG-taxon_2684623028_annotated_assembly_genomic.fna
19	20	5610899	5610847	0.001	4	594767	4	594767	9	195591	9	195591	1206194	1206194	12	99.375	0.33562	0.04923	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_900129795.1_IMG-taxon_2693429823_annotated_assembly_genomic.fna
11	12	3242070	3241814	0.008	2	707963	2	707963	6	170024	6	170024	963074	963074	8	98.708	0.31216	0.04196	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_900130035.1_IMG-taxon_2695421042_annotated_assembly_genomic.fna
14	17	4029999	4024625	0.133	3	794559	3	600457	6	290618	8	268161	869174	864115	7	97.354	0.39911	0.03777	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_900130045.1_IMG-taxon_2622736499_annotated_assembly_genomic.fna
1	1	2783852	2783852	0.000	1	2783852	1	2783852	1	2783852	1	2783852	2783852	2783852	1	100.000	0.32606	0.00000	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_900130145.1_FpsyOSU-THCO2-90_genomic.fna
29	29	2229574	2229574	0.000	4	182146	4	182146	10	82271	10	82271	471175	471175	11	93.577	0.45086	0.05793	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_900141665.1_IMG-taxon_2700988704_annotated_assembly_genomic.fna
18	21	3377931	3375621	0.068	3	539645	3	435799	8	118311	10	89270	835368	835368	11	97.390	0.33313	0.04452	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_900141715.1_IMG-taxon_2667528186_annotated_assembly_genomic.fna
4	4	4079566	4079566	0.000	1	2584580	1	2584580	3	524988	3	524988	2584580	2584580	3	99.869	0.35147	0.05023	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_900141765.1_IMG-taxon_2695421044_annotated_assembly_genomic.fna
28	30	5345319	5344305	0.019	5	410840	5	410840	11	109293	11	109293	1036089	1036089	15	96.919	0.35932	0.02724	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_900141785.1_IMG-taxon_2622736502_annotated_assembly_genomic.fna
36	44	5036817	5030576	0.124	3	475669	3	335218	11	114784	13	76223	1274834	1274834	15	95.777	0.47084	0.06038	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_900141855.1_IMG-taxon_2622736519_annotated_assembly_genomic.fna
43	44	3280715	3280440	0.008	4	373311	4	372035	9	186718	9	186718	559539	559539	10	94.637	0.31389	0.04080	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_900141885.1_IMG-taxon_2622736520_annotated_assembly_genomic.fna
85	99	4362450	4346409	0.368	12	106644	13	98110	39	33102	43	26259	303549	298764	29	81.672	0.38991	0.03160	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_900141935.1_IMG-taxon_2617270930_annotated_assembly_genomic.fna
65	76	3526892	3520636	0.177	12	102670	12	98499	33	27103	36	23221	215799	215799	26	82.724	0.36585	0.03158	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_900141955.1_IMG-taxon_2622736533_annotated_assembly_genomic.fna
19	19	3161259	3161259	0.000	2	802779	2	802779	6	138848	6	138848	972192	972192	7	96.842	0.31822	0.03875	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_900142035.1_IMG-taxon_2695421047_annotated_assembly_genomic.fna
13	14	2846831	2846486	0.012	1	1500186	1	1500186	5	220842	5	220842	1500186	1500186	7	99.545	0.31088	0.05456	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_900142055.1_IMG-taxon_2695421039_annotated_assembly_genomic.fna
11	16	4578396	4573243	0.113	1	2431341	1	2373344	3	555803	7	124739	2431341	2373344	5	97.325	0.34493	0.04448	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_900142175.1_IMG-taxon_2622736581_annotated_assembly_genomic.fna
13	13	3695355	3695355	0.000	2	1061716	2	1061716	4	336803	4	336803	1636278	1636278	6	98.031	0.37462	0.01947	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_900142325.1_IMG-taxon_2698536696_annotated_assembly_genomic.fna
16	17	6052484	6052439	0.001	3	997149	3	997149	7	235479	8	235479	1629892	1227673	10	99.405	0.34048	0.04075	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_900142355.1_IMG-taxon_2698536700_annotated_assembly_genomic.fna
20	24	4484398	4481296	0.069	5	321450	5	281474	11	191911	14	109926	755669	755669	14	97.838	0.45148	0.03507	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_900142405.1_IMG-taxon_2671180021_annotated_assembly_genomic.fna
99	100	5142650	5141923	0.014	16	107694	16	107694	48	36589	48	36589	280172	280172	37	81.462	0.33707	0.02372	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_900142445.1_IMG-taxon_2700988715_annotated_assembly_genomic.fna
24	26	3443921	3443383	0.016	6	308638	6	305184	12	113112	13	72865	372012	372012	15	96.395	0.29551	0.04127	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_900142565.1_IMG-taxon_2700988695_annotated_assembly_genomic.fna
24	27	4687840	4686786	0.022	4	481969	4	447739	11	170136	12	139274	808800	808800	14	97.911	0.35836	0.02794	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_900142615.1_IMG-taxon_2700988701_annotated_assembly_genomic.fna
37	40	4017490	4015904	0.039	6	296330	6	289133	16	65899	16	65899	469202	469202	20	96.840	0.33989	0.02791	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_900142635.1_IMG-taxon_2700988703_annotated_assembly_genomic.fna
28	28	6113833	6113833	0.000	3	507764	3	507764	10	161239	10	161239	1918638	1918638	14	97.274	0.33692	0.03675	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_900142685.1_IMG-taxon_2700988709_annotated_assembly_genomic.fna
101	101	3755582	3755582	0.000	15	82483	15	82483	50	22370	50	22370	245680	245680	24	68.142	0.34420	0.02851	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_900142695.1_IMG-taxon_2700988712_annotated_assembly_genomic.fna
14	15	5610979	5610514	0.008	3	714232	3	714232	7	383639	8	204238	1508022	1508022	10	98.863	0.33556	0.03715	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_900142715.1_IMG-taxon_2698536748_annotated_assembly_genomic.fna
14	14	5209309	5209309	0.000	3	766213	3	766213	6	449392	6	449392	1286734	1286734	8	99.740	0.33980	0.05291	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_900142735.1_IMG-taxon_2698536752_annotated_assembly_genomic.fna
35	36	4230539	4229775	0.018	4	366991	4	366991	13	76314	13	76314	731044	731044	16	95.722	0.34163	0.03510	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_900142775.1_IMG-taxon_2700988729_annotated_assembly_genomic.fna
55	55	5154826	5154826	0.000	9	215393	9	215393	23	77953	23	77953	480296	480296	25	92.828	0.37097	0.03065	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_900142785.1_IMG-taxon_2695420920_annotated_assembly_genomic.fna
33	48	3902806	3886331	0.422	5	286530	6	235935	16	67420	20	41472	538065	405516	19	94.750	0.33998	0.02830	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_900142885.1_IMG-taxon_2663762760_annotated_assembly_genomic.fna
1	1	4010099	4009999	0.002	1	4010099	1	4009999	1	4010099	1	4009999	4010099	4009999	1	100.000	0.37214	0.00000	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_900142975.1_IMG-taxon_2698536943_annotated_assembly_genomic.fna
1	1	3221776	3221676	0.003	1	3221776	1	3221676	1	3221776	1	3221676	3221776	3221676	1	100.000	0.29912	0.00000	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_900143115.1_IMG-taxon_2698536814_annotated_assembly_genomic.fna
9	9	4468393	4468393	0.000	1	2242795	1	2242795	5	289404	5	289404	2242795	2242795	7	99.849	0.33517	0.04874	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_900143185.1_IMG-taxon_2690315624_annotated_assembly_genomic.fna
37	37	3709863	3709863	0.000	4	260746	4	260746	12	86155	12	86155	823304	823304	14	93.164	0.34597	0.04167	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_900143245.1_IMG-taxon_2695420925_annotated_assembly_genomic.fna
29	29	3935024	3935024	0.000	5	341534	5	341534	12	126376	12	126376	506088	506088	15	97.910	0.36330	0.04271	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_900143665.1_Elizabethkingia_filter500.fasta_genomic.fna
13	13	2854482	2854482	0.000	2	597348	2	597348	5	176761	5	176761	1283390	1283390	7	98.071	0.33123	0.04258	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_900148835.1_IMG-taxon_2698536819_annotated_assembly_genomic.fna
24	24	4511475	4511475	0.000	2	458180	2	458180	9	141035	9	141035	2009350	2009350	12	96.820	0.35189	0.04968	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_900155985.1_IMG-taxon_2681813549_annotated_assembly_genomic.fna
53	53	4676160	4676160	0.000	10	158311	10	158311	28	54658	28	54658	409597	409597	28	90.976	0.36022	0.02366	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_900156015.1_IMG-taxon_2708742466_annotated_assembly_genomic.fna
64	65	3071950	3071240	0.023	11	106128	11	106128	31	25557	31	25557	203741	203741	24	81.951	0.35026	0.02532	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_900156075.1_IMG-taxon_2708742463_annotated_assembly_genomic.fna
35	36	4214843	4214573	0.006	6	271037	6	271037	16	111783	16	111783	551514	551514	18	94.892	0.34178	0.03124	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_900156145.1_IMG-taxon_2681813551_annotated_assembly_genomic.fna
20	20	4895917	4895917	0.000	3	853132	3	853132	7	233393	7	233393	1223335	1223335	10	98.137	0.37456	0.03550	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_900156575.1_IMG-taxon_2681813504_annotated_assembly_genomic.fna
22	23	5268044	5267960	0.002	4	553821	4	553821	9	255604	9	255604	898817	898817	11	96.993	0.35370	0.03610	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_900156585.1_IMG-taxon_2681813505_annotated_assembly_genomic.fna
27	27	5303163	5303163	0.000	3	914779	3	914779	9	119541	9	119541	1136348	1136348	13	97.167	0.42631	0.05628	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_900156625.1_IMG-taxon_2681813510_annotated_assembly_genomic.fna
28	28	3452400	3452400	0.000	4	311216	4	311216	10	110892	10	110892	874549	874549	12	95.678	0.33819	0.02758	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_900156685.1_IMG-taxon_2681813514_annotated_assembly_genomic.fna
34	34	3043150	3043150	0.000	5	238658	5	238658	15	68192	15	68192	446432	446432	17	96.181	0.35315	0.02770	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_900156725.1_IMG-taxon_2681813521_annotated_assembly_genomic.fna
27	27	5183225	5183225	0.000	3	624616	3	624616	11	110866	11	110866	1421772	1421772	15	98.926	0.34713	0.03349	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_900156735.1_IMG-taxon_2681813509_annotated_assembly_genomic.fna
51	51	4841687	4841687	0.000	5	322040	5	322040	17	78944	17	78944	767218	767218	21	95.686	0.36105	0.04058	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_900156825.1_IMG-taxon_2681813561_annotated_assembly_genomic.fna
19	19	5154944	5154944	0.000	3	803304	3	803304	7	260774	7	260774	1022959	1022959	9	98.650	0.36387	0.11229	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_900156935.1_JV274_genomic.fna
105	108	3988933	3988903	0.001	12	92504	12	92504	48	21425	50	20363	292381	292381	21	67.844	0.35660	0.02782	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_900156945.1_Elizabethkingia_anophelis_CIP108654_genomic.fna
25	27	3980454	3980135	0.008	4	568588	4	518704	9	119783	10	119508	724937	724937	12	98.053	0.36340	0.03620	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_900156965.1_ASM90015696v1_genomic.fna
95	109	3841729	3841589	0.004	13	80807	16	68660	46	21434	53	21248	556094	298564	23	69.984	0.36622	0.04543	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_900156975.1_ASM90015697v1_genomic.fna
24	25	3959008	3958841	0.004	4	395642	4	395642	9	153653	9	153653	663739	663739	13	98.794	0.35555	0.03490	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_900156985.1_ASM90015698v1_genomic.fna
65	66	3847345	3847077	0.007	7	135602	7	135602	28	46001	28	46001	508304	508304	25	87.296	0.35667	0.03017	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_900156995.1_ASM90015699v1_genomic.fna
25	26	4451452	4450990	0.010	4	496442	4	496442	10	202107	10	202107	712861	712861	12	96.668	0.35948	0.03081	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_900157015.1_ASM90015701v1_genomic.fna
41	41	3956581	3956581	0.000	4	340973	4	340973	12	90528	12	90528	809027	809027	14	94.723	0.35602	0.03771	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_900157025.1_ASM90015702v1_genomic.fna
132	132	4150850	4150850	0.000	21	61680	21	61680	66	20674	66	20674	314658	314658	28	60.149	0.35945	0.03272	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_900157035.1_ASM90015703v1_genomic.fna
30	33	3329778	3329623	0.005	4	250648	4	244071	12	114787	13	92803	673000	673000	13	94.472	0.34837	0.04545	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_900167905.1_IMG-taxon_2595698221_annotated_assembly_genomic.fna
22	27	4211145	4203777	0.175	5	304870	6	245225	11	195826	14	139787	617470	617470	14	99.204	0.34986	0.03536	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_900167935.1_IMG-taxon_2595698209_annotated_assembly_genomic.fna
18	18	3591995	3591995	0.000	2	920825	2	920825	8	107376	8	107376	1018144	1018144	11	97.725	0.36385	0.04499	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_900168045.1_IMG-taxon_2595698246_annotated_assembly_genomic.fna
