Bin Id	Marker lineage	# genomes	# markers	# marker sets	0	1	2	3	4	5+	Completeness	Contamination	Strain heterogeneity
GCA_014220155.1_ASM1422015v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	0	321	3	0	0	0	100.00	0.98	0.00
GCA_014220165.1_ASM1422016v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	0	321	3	0	0	0	100.00	0.98	0.00
GCA_014220185.1_ASM1422018v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	0	322	2	0	0	0	100.00	0.49	0.00
GCA_014220225.1_ASM1422022v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	0	321	3	0	0	0	100.00	0.98	0.00
GCA_014220245.1_ASM1422024v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	0	321	3	0	0	0	100.00	0.98	0.00
GCA_014220265.1_ASM1422026v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	0	321	3	0	0	0	100.00	0.98	0.00
GCA_014220275.1_ASM1422027v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	0	322	2	0	0	0	100.00	0.49	0.00
GCA_014220285.1_ASM1422028v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	0	322	2	0	0	0	100.00	0.49	0.00
GCA_014220295.1_ASM1422029v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	0	322	2	0	0	0	100.00	0.49	0.00
GCA_014220345.1_ASM1422034v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	0	319	5	0	0	0	100.00	1.01	20.00
GCA_014220365.1_ASM1422036v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	0	322	2	0	0	0	100.00	0.49	0.00
GCA_014220375.1_ASM1422037v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	0	322	2	0	0	0	100.00	0.49	0.00
GCA_014220395.1_ASM1422039v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	0	321	3	0	0	0	100.00	0.98	0.00
GCA_014220405.1_ASM1422040v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	0	322	2	0	0	0	100.00	0.49	0.00
GCA_014220445.1_ASM1422044v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	0	321	3	0	0	0	100.00	0.74	0.00
GCA_014220465.1_ASM1422046v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	0	321	3	0	0	0	100.00	0.98	0.00
GCA_014220475.1_ASM1422047v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	0	320	4	0	0	0	100.00	1.10	25.00
GCA_014220505.1_ASM1422050v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	0	322	2	0	0	0	100.00	0.49	0.00
GCA_014220515.1_ASM1422051v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	0	321	3	0	0	0	100.00	0.74	0.00
GCA_014220525.1_ASM1422052v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	0	322	2	0	0	0	100.00	0.49	0.00
GCA_014220565.1_ASM1422056v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	0	322	2	0	0	0	100.00	0.49	0.00
GCA_014220575.1_ASM1422057v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	0	322	2	0	0	0	100.00	0.49	0.00
GCA_014220605.1_ASM1422060v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	0	322	2	0	0	0	100.00	0.49	0.00
GCA_014220615.1_ASM1422061v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	0	322	2	0	0	0	100.00	0.49	0.00
GCA_014220635.1_ASM1422063v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	0	323	1	0	0	0	100.00	0.49	0.00
GCA_014220655.1_ASM1422065v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	0	314	10	0	0	0	100.00	3.92	20.00
GCA_014220675.1_ASM1422067v1_genomic	k__Bacteria (UID2565)	2921	152	93	0	150	2	0	0	0	100.00	1.08	0.00
GCA_014220695.1_ASM1422069v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	0	322	2	0	0	0	100.00	0.49	0.00
GCA_014220725.1_ASM1422072v1_genomic	k__Bacteria (UID2565)	2921	152	93	0	150	2	0	0	0	100.00	1.08	0.00
GCA_014220735.1_ASM1422073v1_genomic	k__Bacteria (UID2565)	2921	152	93	0	152	0	0	0	0	100.00	0.00	0.00
GCA_014220755.1_ASM1422075v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	0	324	0	0	0	0	100.00	0.00	0.00
GCA_014220785.1_ASM1422078v1_genomic	k__Bacteria (UID2565)	2921	152	93	0	152	0	0	0	0	100.00	0.00	0.00
GCA_014220795.1_ASM1422079v1_genomic	k__Bacteria (UID2565)	2921	152	93	0	151	1	0	0	0	100.00	1.08	0.00
GCA_014220805.1_ASM1422080v1_genomic	k__Bacteria (UID2565)	2921	152	93	0	151	1	0	0	0	100.00	1.08	0.00
GCA_014220845.1_ASM1422084v1_genomic	k__Bacteria (UID2565)	2921	152	93	0	151	1	0	0	0	100.00	1.08	0.00
GCA_014220855.1_ASM1422085v1_genomic	k__Bacteria (UID2565)	2921	152	93	0	151	1	0	0	0	100.00	1.08	0.00
GCA_014220885.1_ASM1422088v1_genomic	k__Bacteria (UID2565)	2921	152	93	0	150	2	0	0	0	100.00	1.08	0.00
GCA_014220895.1_ASM1422089v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	0	324	0	0	0	0	100.00	0.00	0.00
GCA_014220925.1_ASM1422092v1_genomic	k__Bacteria (UID2565)	2921	152	93	0	150	2	0	0	0	100.00	1.08	0.00
GCA_014235875.1_ASM1423587v1_genomic	s__algicola (UID2846)	47	571	303	3	568	0	0	0	0	99.01	0.00	0.00
GCA_014238425.1_ASM1423842v1_genomic	s__algicola (UID2846)	47	571	303	22	542	7	0	0	0	99.01	1.06	0.00
GCA_014239275.1_ASM1423927v1_genomic	k__Bacteria (UID2566)	525	208	136	7	200	1	0	0	0	95.59	0.07	0.00
GCA_014239315.1_ASM1423931v1_genomic	k__Bacteria (UID2569)	434	278	186	62	214	2	0	0	0	83.12	0.10	0.00
GCA_014239615.1_ASM1423961v1_genomic	k__Bacteria (UID2566)	525	208	136	46	155	7	0	0	0	80.28	4.04	57.14
GCA_014239655.1_ASM1423965v1_genomic	k__Bacteria (UID2569)	434	278	186	57	217	4	0	0	0	87.37	1.88	50.00
GCA_014239665.1_ASM1423966v1_genomic	k__Bacteria (UID2566)	525	208	136	32	170	6	0	0	0	84.53	3.68	16.67
GCA_014239715.1_ASM1423971v1_genomic	k__Bacteria (UID2569)	434	278	186	92	178	8	0	0	0	75.45	3.23	12.50
GCA_014239895.1_ASM1423989v1_genomic	s__algicola (UID2846)	47	571	303	171	391	8	1	0	0	65.40	1.95	63.64
GCA_014243345.1_ASM1424334v1_genomic	s__algicola (UID2846)	47	571	303	2	567	2	0	0	0	99.34	0.11	0.00
GCA_014243395.1_ASM1424339v1_genomic	s__algicola (UID2846)	47	571	303	2	566	3	0	0	0	99.34	0.49	0.00
GCA_014251235.1_ASM1425123v1_genomic	k__Bacteria (UID2565)	2921	143	84	3	140	0	0	0	0	97.02	0.00	0.00
GCA_014251255.1_ASM1425125v1_genomic	k__Bacteria (UID2565)	2921	142	84	0	142	0	0	0	0	100.00	0.00	0.00
GCA_014251275.1_ASM1425127v1_genomic	k__Bacteria (UID2565)	2921	142	84	5	137	0	0	0	0	95.44	0.00	0.00
GCA_014251295.1_ASM1425129v1_genomic	k__Bacteria (UID2565)	2921	143	84	1	142	0	0	0	0	98.81	0.00	0.00
GCA_014251315.1_ASM1425131v1_genomic	k__Bacteria (UID2565)	2921	143	85	1	142	0	0	0	0	98.82	0.00	0.00
GCA_014251335.1_ASM1425133v1_genomic	k__Bacteria (UID2565)	2921	143	85	3	140	0	0	0	0	97.25	0.00	0.00
GCA_014251355.1_ASM1425135v1_genomic	k__Bacteria (UID2565)	2921	143	84	1	142	0	0	0	0	98.81	0.00	0.00
GCA_014251375.1_ASM1425137v1_genomic	k__Bacteria (UID2565)	2921	152	93	12	140	0	0	0	0	87.10	0.00	0.00
GCA_014251515.1_ASM1425151v1_genomic	k__Bacteria (UID2565)	2921	143	84	1	142	0	0	0	0	98.81	0.00	0.00
GCA_014251535.1_ASM1425153v1_genomic	k__Bacteria (UID2565)	2921	142	84	3	139	0	0	0	0	96.43	0.00	0.00
GCA_014251555.1_ASM1425155v1_genomic	k__Bacteria (UID2565)	2921	143	85	3	140	0	0	0	0	96.47	0.00	0.00
GCA_014251575.1_ASM1425157v1_genomic	k__Bacteria (UID2565)	2921	143	85	3	140	0	0	0	0	96.47	0.00	0.00
GCA_014251595.1_ASM1425159v1_genomic	k__Bacteria (UID2565)	2921	143	85	2	141	0	0	0	0	97.65	0.00	0.00
GCA_014251615.1_ASM1425161v1_genomic	k__Bacteria (UID2565)	2921	143	85	3	140	0	0	0	0	97.58	0.00	0.00
GCA_014251635.1_ASM1425163v1_genomic	k__Bacteria (UID2565)	2921	143	85	2	141	0	0	0	0	98.43	0.00	0.00
GCA_014251655.1_ASM1425165v1_genomic	k__Bacteria (UID2565)	2921	142	84	4	138	0	0	0	0	95.24	0.00	0.00
GCA_014251675.1_ASM1425167v1_genomic	k__Bacteria (UID2565)	2921	143	84	0	143	0	0	0	0	100.00	0.00	0.00
GCA_014251695.1_ASM1425169v1_genomic	k__Bacteria (UID2565)	2921	143	85	3	140	0	0	0	0	96.47	0.00	0.00
GCA_014251715.1_ASM1425171v1_genomic	k__Bacteria (UID2565)	2921	143	85	3	140	0	0	0	0	97.25	0.00	0.00
GCA_014251735.1_ASM1425173v1_genomic	k__Bacteria (UID2565)	2921	143	84	0	143	0	0	0	0	100.00	0.00	0.00
GCA_014251755.1_ASM1425175v1_genomic	k__Bacteria (UID2565)	2921	143	85	2	141	0	0	0	0	97.65	0.00	0.00
GCA_014251775.1_ASM1425177v1_genomic	k__Bacteria (UID2565)	2921	142	84	8	134	0	0	0	0	92.19	0.00	0.00
GCA_014251795.1_ASM1425179v1_genomic	k__Bacteria (UID2565)	2921	143	85	3	140	0	0	0	0	96.47	0.00	0.00
GCA_014251815.1_ASM1425181v1_genomic	k__Bacteria (UID2565)	2921	143	85	2	141	0	0	0	0	97.65	0.00	0.00
GCA_014251955.1_ASM1425195v1_genomic	k__Bacteria (UID2565)	2921	142	84	1	141	0	0	0	0	98.81	0.00	0.00
GCA_014251975.1_ASM1425197v1_genomic	k__Bacteria (UID2565)	2921	142	84	7	130	5	0	0	0	93.06	0.35	100.00
GCA_014251995.1_ASM1425199v1_genomic	k__Bacteria (UID2565)	2921	143	85	4	139	0	0	0	0	95.29	0.00	0.00
GCA_014252015.1_ASM1425201v1_genomic	k__Bacteria (UID2565)	2921	143	85	3	140	0	0	0	0	96.47	0.00	0.00
GCA_014252035.1_ASM1425203v1_genomic	k__Bacteria (UID2565)	2921	142	84	3	139	0	0	0	0	97.51	0.00	0.00
GCA_014252055.1_ASM1425205v1_genomic	k__Bacteria (UID2565)	2921	142	84	3	139	0	0	0	0	96.43	0.00	0.00
GCA_014252075.1_ASM1425207v1_genomic	k__Bacteria (UID2565)	2921	143	85	3	140	0	0	0	0	96.47	0.00	0.00
GCA_014252095.1_ASM1425209v1_genomic	k__Bacteria (UID2565)	2921	143	84	2	141	0	0	0	0	97.62	0.00	0.00
GCA_014252115.1_ASM1425211v1_genomic	k__Bacteria (UID2565)	2921	143	85	3	140	0	0	0	0	97.25	0.00	0.00
GCA_014252235.1_ASM1425223v1_genomic	k__Bacteria (UID2565)	2921	143	84	1	142	0	0	0	0	98.81	0.00	0.00
GCA_014252255.1_ASM1425225v1_genomic	k__Bacteria (UID2565)	2921	143	85	5	138	0	0	0	0	94.12	0.00	0.00
GCA_014252275.1_ASM1425227v1_genomic	k__Bacteria (UID2565)	2921	142	84	8	134	0	0	0	0	93.06	0.00	0.00
GCA_014252295.1_ASM1425229v1_genomic	k__Bacteria (UID2565)	2921	143	85	4	139	0	0	0	0	95.29	0.00	0.00
GCA_014252315.1_ASM1425231v1_genomic	k__Bacteria (UID2565)	2921	142	84	6	136	0	0	0	0	93.45	0.00	0.00
GCA_014252335.1_ASM1425233v1_genomic	k__Bacteria (UID2565)	2921	152	93	17	135	0	0	0	0	82.97	0.00	0.00
GCA_014252355.1_ASM1425235v1_genomic	k__Bacteria (UID2565)	2921	152	93	15	137	0	0	0	0	84.41	0.00	0.00
GCA_014252375.1_ASM1425237v1_genomic	k__Bacteria (UID2565)	2921	142	84	7	135	0	0	0	0	93.15	0.00	0.00
GCA_014252395.1_ASM1425239v1_genomic	k__Bacteria (UID2565)	2921	142	84	4	138	0	0	0	0	96.36	0.00	0.00
GCA_014252415.1_ASM1425241v1_genomic	k__Bacteria (UID2565)	2921	142	84	4	138	0	0	0	0	95.83	0.00	0.00
GCA_014252435.1_ASM1425243v1_genomic	k__Bacteria (UID2565)	2921	142	84	5	137	0	0	0	0	95.44	0.00	0.00
GCA_014252455.1_ASM1425245v1_genomic	k__Bacteria (UID2565)	2921	143	84	7	136	0	0	0	0	93.06	0.00	0.00
GCA_014252515.1_ASM1425251v1_genomic	k__Bacteria (UID2565)	2921	143	84	1	142	0	0	0	0	98.81	0.00	0.00
GCA_014270105.1_ASM1427010v1_genomic	s__algicola (UID2846)	47	571	303	4	562	5	0	0	0	99.01	1.20	0.00
GCA_014281985.1_ASM1428198v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	2	505	4	0	0	0	99.29	0.32	50.00
GCA_014284085.1_ASM1428408v1_genomic	s__algicola (UID2846)	47	571	303	1	563	6	1	0	0	99.67	1.60	0.00
GCA_014295415.1_ASM1429541v1_genomic	s__algicola (UID2847)	33	496	263	3	493	0	0	0	0	98.86	0.00	0.00
GCA_014297365.1_ASM1429736v1_genomic	s__algicola (UID2846)	47	571	303	1	563	6	1	0	0	99.67	1.60	0.00
GCA_014303495.1_ASM1430349v1_genomic	s__algicola (UID2846)	47	571	303	82	487	2	0	0	0	87.35	0.22	0.00
GCA_014305095.1_ASM1430509v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	2	506	3	0	0	0	99.29	0.71	0.00
GCA_014305115.1_ASM1430511v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	2	506	3	0	0	0	99.29	0.71	0.00
GCA_014305155.1_ASM1430515v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	2	507	2	0	0	0	99.29	0.42	0.00
GCA_014305175.1_ASM1430517v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	2	507	2	0	0	0	99.29	0.42	0.00
GCA_014305205.1_ASM1430520v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	2	508	1	0	0	0	99.29	0.03	0.00
GCA_014305215.1_ASM1430521v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	0	510	1	0	0	0	100.00	0.18	0.00
GCA_014352875.1_ASM1435287v1_genomic	f__Flavobacteriaceae (UID2845)	53	548	298	1	544	3	0	0	0	99.66	0.74	0.00
GCA_014353055.1_ASM1435305v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	1	319	4	0	0	0	99.93	1.72	0.00
GCA_014376745.1_ASM1437674v1_genomic	k__Bacteria (UID203)	5449	104	58	63	36	2	3	0	0	58.62	8.62	90.91
GCA_014377225.1_ASM1437722v1_genomic	k__Bacteria (UID203)	5449	104	58	67	33	4	0	0	0	54.31	5.17	25.00
GCA_014377455.1_ASM1437745v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	39	451	20	1	0	0	94.16	3.86	34.78
GCA_014377635.1_ASM1437763v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	65	236	23	0	0	0	79.55	8.60	47.83
GCA_014378025.1_ASM1437802v1_genomic	k__Bacteria (UID203)	5449	104	58	62	36	6	0	0	0	64.66	9.48	83.33
GCA_014378035.1_ASM1437803v1_genomic	o__Actinomycetales (UID1697)	387	330	193	32	279	18	1	0	0	94.99	5.85	19.05
GCA_014378705.1_ASM1437870v1_genomic	p__Bacteroidetes (UID2605)	350	312	206	5	298	9	0	0	0	98.38	3.72	22.22
GCA_014379405.1_ASM1437940v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	108	399	4	0	0	0	81.14	0.88	25.00
GCA_014381465.1_ASM1438146v1_genomic	k__Bacteria (UID2569)	434	278	186	4	273	1	0	0	0	98.66	0.27	100.00
GCA_014382825.1_ASM1438282v1_genomic	k__Bacteria (UID203)	5449	104	58	3	12	56	23	10	0	94.83	128.32	3.78
GCA_014383835.1_ASM1438383v1_genomic	s__algicola (UID2846)	47	571	303	376	194	1	0	0	0	28.60	0.17	0.00
GCA_014383935.1_ASM1438393v1_genomic	k__Bacteria (UID2569)	434	278	186	124	152	2	0	0	0	46.29	1.08	50.00
GCA_014384505.1_ASM1438450v1_genomic	k__Bacteria (UID2569)	434	278	186	32	246	0	0	0	0	87.81	0.00	0.00
GCA_014385425.1_ASM1438542v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	65	439	7	0	0	0	86.74	1.30	0.00
GCA_014397005.1_ASM1439700v1_genomic	s__algicola (UID2846)	47	571	303	1	563	6	1	0	0	99.92	1.08	0.00
GCA_014397245.1_ASM1439724v1_genomic	s__algicola (UID2846)	47	571	303	1	563	7	0	0	0	99.67	1.70	0.00
GCA_014451095.1_ASM1445109v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	55	450	5	0	0	1	87.27	2.65	26.67
GCA_014486675.1_ASM1448667v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	2	508	1	0	0	0	99.29	0.12	0.00
GCA_014486695.1_ASM1448669v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	3	508	0	0	0	0	98.94	0.00	0.00
GCA_900018365.1_IMG-taxon_2615840617_annotated_assembly_genomic	k__Bacteria (UID2565)	2921	152	93	0	152	0	0	0	0	100.00	0.00	0.00
GCA_900078205.2_PRJEB13113_genomic	o__Flavobacteriales (UID2815)	123	324	204	0	323	1	0	0	0	100.00	0.25	0.00
GCA_900089075.1_PRJEB14257_genomic	k__Bacteria (UID2565)	2921	152	93	0	152	0	0	0	0	100.00	0.00	0.00
GCA_900089995.1_EL331_genomic	s__algicola (UID2847)	33	496	263	1	491	4	0	0	0	99.62	1.01	0.00
GCA_900092045.1_ASM90009204v1_genomic	k__Bacteria (UID2565)	2921	152	93	0	150	2	0	0	0	100.00	1.08	0.00
GCA_900092065.1_ASM90009206v1_genomic	k__Bacteria (UID2565)	2921	152	93	0	152	0	0	0	0	100.00	0.00	0.00
GCA_900092085.1_ASM90009208v1_genomic	k__Bacteria (UID2565)	2921	152	93	0	152	0	0	0	0	100.00	0.00	0.00
GCA_900092105.1_ASM90009210v1_genomic	k__Bacteria (UID2565)	2921	152	93	0	152	0	0	0	0	100.00	0.00	0.00
GCA_900099675.1_IMG-taxon_2675903217_annotated_assembly_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	1	510	0	0	0	0	99.65	0.00	0.00
GCA_900099685.1_IMG-taxon_2675903150_annotated_assembly_genomic	o__Flavobacteriales (UID2815)	123	324	204	0	324	0	0	0	0	100.00	0.00	0.00
GCA_900099815.1_IMG-taxon_2622736510_annotated_assembly_genomic	s__algicola (UID2847)	33	496	263	3	493	0	0	0	0	99.37	0.00	0.00
GCA_900099915.1_IMG-taxon_2617270789_annotated_assembly_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	3	508	0	0	0	0	98.94	0.00	0.00
GCA_900099995.1_IMG-taxon_2634166307_annotated_assembly_genomic	s__algicola (UID2846)	47	571	303	1	566	4	0	0	0	99.67	0.75	0.00
GCA_900100075.1_IMG-taxon_2684623012_annotated_assembly_genomic	o__Flavobacteriales (UID2815)	123	324	204	0	321	3	0	0	0	100.00	0.65	0.00
GCA_900100115.1_IMG-taxon_2684622906_annotated_assembly_genomic	o__Flavobacteriales (UID2815)	123	324	204	0	324	0	0	0	0	100.00	0.00	0.00
GCA_900100165.1_IMG-taxon_2660237900_annotated_assembly_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	1	505	5	0	0	0	99.65	0.90	0.00
GCA_900100375.1_IMG-taxon_2619618994_annotated_assembly_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	1	510	0	0	0	0	99.65	0.00	0.00
GCA_900100625.1_IMG-taxon_2596583547_annotated_assembly_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	1	508	2	0	0	0	99.65	0.06	0.00
GCA_900101765.1_IMG-taxon_2667527234_annotated_assembly_genomic	s__algicola (UID2847)	33	496	263	8	487	1	0	0	0	97.97	0.19	0.00
GCA_900101815.1_IMG-taxon_2684622891_annotated_assembly_genomic	s__algicola (UID2846)	47	571	303	4	562	5	0	0	0	98.90	0.88	0.00
GCA_900101855.1_IMG-taxon_2596583647_annotated_assembly_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	1	510	0	0	0	0	99.65	0.00	0.00
GCA_900101895.1_IMG-taxon_2596583574_annotated_assembly_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	3	508	0	0	0	0	99.28	0.00	0.00
GCA_900101925.1_IMG-taxon_2622736523_annotated_assembly_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	2	508	1	0	0	0	99.29	0.35	0.00
GCA_900101995.1_IMG-taxon_2675903161_annotated_assembly_genomic	o__Flavobacteriales (UID2815)	123	324	204	3	321	0	0	0	0	98.53	0.00	0.00
GCA_900102055.1_IMG-taxon_2675903215_annotated_assembly_genomic	s__algicola (UID2847)	33	496	263	1	495	0	0	0	0	99.62	0.00	0.00
GCA_900102165.1_IMG-taxon_2622736528_annotated_assembly_genomic	s__algicola (UID2846)	47	571	303	1	568	2	0	0	0	99.67	0.38	0.00
GCA_900102265.1_IMG-taxon_2684622908_annotated_assembly_genomic	o__Flavobacteriales (UID2815)	123	324	204	0	324	0	0	0	0	100.00	0.00	0.00
GCA_900102915.1_IMG-taxon_2617270763_annotated_assembly_genomic	s__algicola (UID2847)	33	496	263	1	492	3	0	0	0	99.62	0.62	0.00
GCA_900102925.1_IMG-taxon_2667527237_annotated_assembly_genomic	s__algicola (UID2846)	47	571	303	2	567	2	0	0	0	99.34	0.66	0.00
GCA_900103215.1_IMG-taxon_2622736525_annotated_assembly_genomic	s__algicola (UID2846)	47	571	303	1	567	3	0	0	0	99.67	0.54	0.00
GCA_900103755.1_IMG-taxon_2663762742_annotated_assembly_genomic	o__Flavobacteriales (UID2815)	123	324	204	0	324	0	0	0	0	100.00	0.00	0.00
GCA_900104195.1_IMG-taxon_2634166320_annotated_assembly_genomic	o__Flavobacteriales (UID2815)	123	324	204	0	323	1	0	0	0	100.00	0.25	0.00
GCA_900104375.1_IMG-taxon_2667527226_annotated_assembly_genomic	s__algicola (UID2846)	47	571	303	2	567	2	0	0	0	99.34	0.50	0.00
GCA_900104765.1_IMG-taxon_2634166549_annotated_assembly_genomic	s__algicola (UID2847)	33	496	263	2	488	6	0	0	0	99.43	0.53	50.00
GCA_900104785.1_IMG-taxon_2634166173_annotated_assembly_genomic	s__algicola (UID2846)	47	571	303	1	567	3	0	0	0	99.67	0.33	100.00
GCA_900105035.1_IMG-taxon_2634166337_annotated_assembly_genomic	s__algicola (UID2847)	33	496	263	1	492	3	0	0	0	99.62	1.14	66.67
GCA_900105105.1_IMG-taxon_2675903128_annotated_assembly_genomic	s__algicola (UID2846)	47	571	303	1	569	1	0	0	0	99.67	0.33	0.00
GCA_900105135.1_IMG-taxon_2634166336_annotated_assembly_genomic	s__algicola (UID2847)	33	496	263	1	488	7	0	0	0	99.62	0.42	71.43
GCA_900105145.1_IMG-taxon_2667527435_annotated_assembly_genomic	f__Flavobacteriaceae (UID2845)	53	548	298	2	538	8	0	0	0	99.33	1.73	12.50
GCA_900105425.1_IMG-taxon_2630968293_annotated_assembly_genomic	s__algicola (UID2846)	47	571	303	1	568	2	0	0	0	99.67	0.44	0.00
GCA_900105455.1_IMG-taxon_2634166274_annotated_assembly_genomic	f__Flavobacteriaceae (UID2845)	53	548	298	2	541	5	0	0	0	99.55	1.24	0.00
GCA_900105545.1_IMG-taxon_2667527236_annotated_assembly_genomic	s__algicola (UID2846)	47	571	303	1	568	2	0	0	0	99.67	0.66	0.00
GCA_900105985.1_IMG-taxon_2634166900_annotated_assembly_genomic	f__Flavobacteriaceae (UID2845)	53	548	298	1	544	3	0	0	0	99.66	0.67	0.00
GCA_900106075.1_IMG-taxon_2634166548_annotated_assembly_genomic	f__Flavobacteriaceae (UID2845)	53	548	298	4	539	4	1	0	0	98.88	1.57	28.57
GCA_900106565.1_IMG-taxon_2693429896_annotated_assembly_genomic	f__Flavobacteriaceae (UID2845)	53	548	298	9	533	5	1	0	0	97.32	1.46	0.00
GCA_900106575.1_IMG-taxon_2693429885_annotated_assembly_genomic	p__Bacteroidetes (UID2605)	350	316	210	0	314	2	0	0	0	100.00	0.50	0.00
GCA_900106645.1_IMG-taxon_2693429883_annotated_assembly_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	1	506	4	0	0	0	99.65	0.80	0.00
GCA_900106795.1_IMG-taxon_2667527447_annotated_assembly_genomic	s__algicola (UID2847)	33	496	263	13	479	4	0	0	0	98.25	0.95	0.00
GCA_900106825.1_IMG-taxon_2617270731_annotated_assembly_genomic	s__algicola (UID2846)	47	571	303	2	567	2	0	0	0	99.34	0.66	0.00
GCA_900106865.1_IMG-taxon_2693430036_annotated_assembly_genomic	f__Flavobacteriaceae (UID2845)	53	548	298	2	544	2	0	0	0	99.61	0.67	0.00
GCA_900107365.1_IMG-taxon_2693429908_annotated_assembly_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	1	506	4	0	0	0	99.65	0.59	0.00
GCA_900107495.1_IMG-taxon_2622736500_annotated_assembly_genomic	s__algicola (UID2847)	33	496	263	1	492	3	0	0	0	99.62	0.62	0.00
GCA_900107595.1_IMG-taxon_2675903162_annotated_assembly_genomic	s__algicola (UID2847)	33	496	263	5	488	3	0	0	0	98.67	0.62	0.00
GCA_900107625.1_IMG-taxon_2622736593_annotated_assembly_genomic	s__algicola (UID2846)	47	571	303	1	568	2	0	0	0	99.67	0.44	0.00
GCA_900107635.1_IMG-taxon_2693429912_annotated_assembly_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	2	502	7	0	0	0	99.29	1.33	0.00
GCA_900108015.1_IMG-taxon_2617270781_annotated_assembly_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	4	507	0	0	0	0	98.59	0.00	0.00
GCA_900108025.1_IMG-taxon_2684622890_annotated_assembly_genomic	o__Flavobacteriales (UID2815)	123	324	204	0	323	1	0	0	0	100.00	0.16	0.00
GCA_900108115.1_IMG-taxon_2595699003_annotated_assembly_genomic	o__Flavobacteriales (UID2815)	123	324	204	0	324	0	0	0	0	100.00	0.00	0.00
GCA_900108365.1_IMG-taxon_2687453786_annotated_assembly_genomic	o__Flavobacteriales (UID2815)	123	324	204	0	323	1	0	0	0	100.00	0.25	0.00
GCA_900108395.1_IMG-taxon_2596583585_annotated_assembly_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	6	502	3	0	0	0	98.80	0.88	33.33
GCA_900108525.1_IMG-taxon_2684622847_annotated_assembly_genomic	o__Flavobacteriales (UID2815)	123	324	204	0	324	0	0	0	0	100.00	0.00	0.00
GCA_900108955.1_IMG-taxon_2600255390_annotated_assembly_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	1	510	0	0	0	0	99.65	0.00	0.00
GCA_900109075.1_IMG-taxon_2615840711_annotated_assembly_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	1	506	4	0	0	0	99.65	0.82	0.00
GCA_900109345.1_IMG-taxon_2622736438_annotated_assembly_genomic	s__algicola (UID2846)	47	571	303	1	564	6	0	0	0	99.67	0.67	0.00
