Genome_ID,Bin_Id,Marker lineage,Completeness,Contamination,Strain_heterogeneity,Quality_score,classification,Domain,Phyla,Class,Order,Family,Genus,Species,n_scaffolds,n_contigs,scaf_bp,contig_bp,gap_pct,scaf_N50,scaf_L50,ctg_N50,ctg_L50,scaf_N90,scaf_L90,ctg_N90,ctg_L90,scaf_max,ctg_max,scaf_n_gt50K,scaf_pct_gt50K,gc_avg,gc_std,Classification_quality
GCA_014145665.1,GCA_014145665.1_ASM1414566v1_genomic,f__Flavobacteriaceae (UID2817),99.65,0.51,0.0,97.10000000000001,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Myroides;s__,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Myroides,Myroides sp.,59,59,3487097,3487097,0.0,6,188653,6,188653,17,63013,17,63013,548808,548808,19,93.66,0.3759,0.04664,Medium
GCA_014156605.1,GCA_014156605.1_ASM1415660v1_genomic,f__Flavobacteriaceae (UID2817),99.65,0.53,50.0,97.0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium sp.,182,186,3589943,3589839,0.003,27,39669,27,39476,91,10417,92,10417,134642,134642,18,39.704,0.33726999999999996,0.03257,Low
GCA_014191595.1,GCA_014191595.1_ASM1419159v1_genomic,s__algicola (UID2846),99.67,0.0,0.0,99.67,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Mesoflavibacter;s__Mesoflavibacter zeaxanthinifaciens,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Mesoflavibacter,Mesoflavibacter zeaxanthinifaciens,16,18,3057700,3057508,0.006,4,375390,4,375390,8,158994,8,158994,593314,593314,10,98.061,0.31325,0.058289999999999995,Medium
GCA_014197445.1,GCA_014197445.1_ASM1419744v1_genomic,s__algicola (UID2847),97.38,0.19,0.0,96.42999999999999,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Mesonia;s__,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Mesonia,Mesonia sp.,26,28,2592316,2592128,0.006999999999999999,4,242424,4,242424,11,68631,12,56482,474565,474565,12,92.84100000000001,0.34481999999999996,0.03576,Medium
GCA_014201785.1,GCA_014201785.1_ASM1420178v1_genomic,o__Flavobacteriales (UID2815),100.0,0.74,0.0,96.3,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Kaistella;s__Kaistella koreense,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Kaistella,Kaistella koreense,39,44,3178681,3178196,0.015,6,192384,7,162873,16,52238,20,40485,469526,352232,16,90.265,0.40115,0.046380000000000005,Medium
GCA_014202195.1,GCA_014202195.1_ASM1420219v1_genomic,s__algicola (UID2846),99.01,0.83,0.0,94.86,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Oceanihabitans;s__,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Oceanihabitans,Oceanihabitans sp.,20,23,3085227,3084937,0.009000000000000001,1,1549594,3,383233,5,157151,7,157151,1549594,860780,7,96.984,0.32522,0.03918,Medium
GCA_014202225.1,GCA_014202225.1_ASM1420222v1_genomic,s__algicola (UID2846),99.34,0.83,0.0,95.19,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Algibacter_B;s__,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Algibacter_B,Algibacter_B sp.,25,33,4351189,4350423,0.018000000000000002,3,447232,5,294899,10,204326,13,98424,1153794,1110475,13,98.885,0.33459,0.0336,Medium
GCA_014204235.1,GCA_014204235.1_ASM1420423v1_genomic,o__Flavobacteriales (UID2815),100.0,0.25,0.0,98.75,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Chryseobacterium;s__,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium sp.,16,16,4155087,4155087,0.0,1,2128568,1,2128568,6,111162,6,111162,2128568,2128568,8,96.84700000000001,0.3705,0.03268,Medium
GCA_014204385.1,GCA_014204385.1_ASM1420438v1_genomic,f__Flavobacteriaceae (UID2817),99.65,0.5,0.0,97.15,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium sp.,17,18,5508353,5508256,0.002,3,602546,3,602546,9,164726,9,164726,1590827,1590827,13,99.4,0.33466,0.0395,Medium
GCA_014204415.1,GCA_014204415.1_ASM1420441v1_genomic,o__Flavobacteriales (UID2815),100.0,0.0,0.0,100.0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Chryseobacterium;s__,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium sp.,16,19,3873134,3872843,0.008,2,628472,2,628472,6,169260,6,169260,1841232,1841232,8,97.75399999999999,0.37490999999999997,0.040060000000000005,Medium
GCA_014207835.1,GCA_014207835.1_ASM1420783v1_genomic,o__Flavobacteriales (UID2815),100.0,0.25,0.0,98.75,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Chryseobacterium;s__,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium sp.,6,7,4842127,4842029,0.002,1,3342134,2,1640875,3,407826,4,407826,3342134,1701161,5,99.898,0.35906,0.042910000000000004,Medium
GCA_014207845.1,GCA_014207845.1_ASM1420784v1_genomic,o__Flavobacteriales (UID2815),100.0,0.25,0.0,98.75,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Chryseobacterium;s__,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium sp.,15,15,4154632,4154632,0.0,1,2128568,1,2128568,5,235710,5,235710,2128568,2128568,8,97.89299999999999,0.37051,0.03375,Medium
GCA_014207905.1,GCA_014207905.1_ASM1420790v1_genomic,f__Flavobacteriaceae (UID2817),99.65,0.5,0.0,97.15,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium sp.,17,20,5507597,5507308,0.005,3,602546,4,602546,9,164726,11,164726,1590064,851771,13,99.4,0.33466,0.0396,Medium
GCA_014212065.1,GCA_014212065.1_ASM1421206v1_genomic,k__Bacteria (UID203),100.0,8.97,0.0,55.15,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aequorivita;s__Aequorivita sp006346335,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Aequorivita,Aequorivita sp006346335,215,215,3256282,3256277,0.0,5,240459,5,240456,18,56663,18,56663,519063,519063,19,93.03299999999999,0.35047,0.08195,Medium
GCA_014218785.1,GCA_014218785.1_ASM1421878v1_genomic,o__Flavobacteriales (UID2815),100.0,0.74,0.0,96.3,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Chryseobacterium;s__,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium sp.,55,65,5406923,5406733,0.004,6,294143,9,223751,16,135716,23,92258,776123,462191,20,96.477,0.35668,0.03883,Medium
GCA_014218815.1,GCA_014218815.1_ASM1421881v1_genomic,o__Flavobacteriales (UID2815),100.0,0.49,0.0,97.55,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Chryseobacterium;s__Chryseobacterium indologenes,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium indologenes,49,57,4786726,4786196,0.011000000000000001,2,793803,4,329529,8,164701,12,122191,1610005,1135713,10,97.11399999999999,0.3715,0.04236,Medium
GCA_014218825.1,GCA_014218825.1_ASM1421882v1_genomic,o__Flavobacteriales (UID2815),100.0,0.25,0.0,98.75,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Chryseobacterium;s__,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium sp.,47,55,5294360,5294190,0.003,6,291957,8,260935,14,179932,20,121768,775533,458135,17,97.27,0.35624,0.035789999999999995,Medium
GCA_014218885.1,GCA_014218885.1_ASM1421888v1_genomic,o__Flavobacteriales (UID2815),100.0,0.74,0.0,96.3,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Chryseobacterium;s__,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium sp.,64,73,5411141,5410961,0.003,5,294143,9,218085,16,112604,23,92941,775529,462191,19,95.309,0.35673,0.04558,Medium
GCA_014218905.1,GCA_014218905.1_ASM1421890v1_genomic,o__Flavobacteriales (UID2815),100.0,0.25,0.0,98.75,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Chryseobacterium;s__Chryseobacterium mucoviscidosis,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium mucoviscidosis,31,38,4648261,4648169,0.002,4,466972,5,309331,9,241203,13,92846,838122,672362,13,96.575,0.35789,0.03572,Medium
GCA_014218915.1,GCA_014218915.1_ASM1421891v1_genomic,o__Flavobacteriales (UID2815),100.0,0.98,0.0,95.1,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Chryseobacterium;s__Chryseobacterium mucoviscidosis,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium mucoviscidosis,107,110,4557565,4557513,0.001,15,98923,15,90398,48,26656,51,25823,277111,277111,31,75.96,0.36061,0.04032,High
GCA_014218945.1,GCA_014218945.1_ASM1421894v1_genomic,o__Flavobacteriales (UID2815),100.0,0.98,0.0,95.1,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Chryseobacterium;s__Chryseobacterium mucoviscidosis,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium mucoviscidosis,109,112,4558187,4557977,0.005,15,98923,16,87695,49,25823,51,25808,277111,277111,31,75.164,0.36064,0.04034,High
GCA_014219105.1,GCA_014219105.1_ASM1421910v1_genomic,k__Bacteria (UID2565),100.0,1.08,0.0,94.6,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Elizabethkingia;s__Elizabethkingia meningoseptica,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Elizabethkingia,Elizabethkingia meningoseptica,35,41,4078253,4078193,0.001,4,363441,5,259832,14,83162,17,70651,881402,881402,18,96.40100000000001,0.36266,0.03345,Medium
GCA_014219125.1,GCA_014219125.1_ASM1421912v1_genomic,k__Bacteria (UID2565),100.0,1.08,0.0,94.6,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Elizabethkingia;s__Elizabethkingia meningoseptica,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Elizabethkingia,Elizabethkingia meningoseptica,34,43,4120662,4120572,0.002,4,367491,6,213916,14,83161,19,74416,923583,847388,19,98.266,0.36233000000000004,0.03246,Medium
GCA_014219135.1,GCA_014219135.1_ASM1421913v1_genomic,k__Bacteria (UID2565),100.0,1.08,0.0,94.6,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Elizabethkingia;s__Elizabethkingia meningoseptica,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Elizabethkingia,Elizabethkingia meningoseptica,35,43,4174060,4173980,0.002,4,367386,6,261738,12,101747,17,74416,923576,535575,16,96.859,0.36216,0.0375,Medium
GCA_014219145.1,GCA_014219145.1_ASM1421914v1_genomic,k__Bacteria (UID2565),100.0,1.08,0.0,94.6,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Elizabethkingia;s__Elizabethkingia meningoseptica,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Elizabethkingia,Elizabethkingia meningoseptica,71,77,4192835,4192775,0.001,4,367404,5,259834,13,83162,17,70005,923496,923496,16,94.98100000000001,0.36215,0.04847,Medium
GCA_014219165.1,GCA_014219165.1_ASM1421916v1_genomic,k__Bacteria (UID2565),100.0,1.08,0.0,94.6,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Elizabethkingia;s__Elizabethkingia meningoseptica,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Elizabethkingia,Elizabethkingia meningoseptica,36,43,4080670,4080600,0.002,4,367386,5,259834,13,82334,16,74416,881395,881395,16,96.774,0.36263,0.03896,Medium
GCA_014219205.1,GCA_014219205.1_ASM1421920v1_genomic,k__Bacteria (UID2565),100.0,2.15,50.0,89.25,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Elizabethkingia;s__Elizabethkingia meningoseptica,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Elizabethkingia,Elizabethkingia meningoseptica,52,61,4115487,4115397,0.002,3,363441,4,337041,11,104453,15,74416,997298,805298,16,98.911,0.36345,0.03873,Low
GCA_014219225.1,GCA_014219225.1_ASM1421922v1_genomic,k__Bacteria (UID2565),100.0,1.08,0.0,94.6,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Elizabethkingia;s__Elizabethkingia meningoseptica,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Elizabethkingia,Elizabethkingia meningoseptica,58,66,4184969,4184819,0.004,4,438516,5,362998,12,110701,16,92284,890651,453932,15,96.444,0.36158,0.039439999999999996,Medium
GCA_014219235.1,GCA_014219235.1_ASM1421923v1_genomic,k__Bacteria (UID2565),100.0,2.15,50.0,89.25,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Elizabethkingia;s__Elizabethkingia meningoseptica,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Elizabethkingia,Elizabethkingia meningoseptica,28,37,4103004,4102914,0.002,3,441521,3,441521,10,120616,13,104452,1028740,1028740,13,98.785,0.36349000000000004,0.037219999999999996,Low
GCA_014219245.1,GCA_014219245.1_ASM1421924v1_genomic,k__Bacteria (UID2565),100.0,1.08,0.0,94.6,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Elizabethkingia;s__Elizabethkingia meningoseptica,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Elizabethkingia,Elizabethkingia meningoseptica,31,37,4101225,4100625,0.015,3,366387,4,337263,11,104452,13,101747,1028672,775272,15,98.766,0.36346999999999996,0.036680000000000004,Medium
GCA_014219285.1,GCA_014219285.1_ASM1421928v1_genomic,k__Bacteria (UID2565),100.0,1.08,0.0,94.6,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Elizabethkingia;s__Elizabethkingia meningoseptica,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Elizabethkingia,Elizabethkingia meningoseptica,32,37,4168735,4168685,0.001,4,363440,4,363440,12,92284,13,84272,890557,713346,16,97.954,0.36155,0.03959,Medium
GCA_014219295.1,GCA_014219295.1_ASM1421929v1_genomic,k__Bacteria (UID2565),100.0,2.15,50.0,89.25,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Elizabethkingia;s__Elizabethkingia meningoseptica,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Elizabethkingia,Elizabethkingia meningoseptica,125,133,4227483,4227378,0.002,4,363389,5,361595,14,84272,16,74402,890645,629727,17,95.448,0.36169,0.04225,Low
GCA_014219325.1,GCA_014219325.1_ASM1421932v1_genomic,k__Bacteria (UID2565),100.0,1.08,0.0,94.6,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Elizabethkingia;s__Elizabethkingia meningoseptica,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Elizabethkingia,Elizabethkingia meningoseptica,42,50,4109446,4109366,0.002,3,363441,4,337039,11,104453,15,67635,997211,997211,16,99.059,0.36343000000000003,0.041389999999999996,Medium
GCA_014219335.1,GCA_014219335.1_ASM1421933v1_genomic,k__Bacteria (UID2565),100.0,1.08,0.0,94.6,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Elizabethkingia;s__Elizabethkingia meningoseptica,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Elizabethkingia,Elizabethkingia meningoseptica,38,45,4107664,4107594,0.002,3,363441,4,337039,11,104453,14,67783,997211,997211,16,99.096,0.36357,0.07034,Medium
GCA_014219345.1,GCA_014219345.1_ASM1421934v1_genomic,k__Bacteria (UID2565),100.0,0.0,0.0,100.0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Elizabethkingia;s__Elizabethkingia meningoseptica,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Elizabethkingia,Elizabethkingia meningoseptica,38,46,4080226,4080111,0.003,3,541594,4,352230,11,101747,14,65614,1117519,872092,15,97.557,0.36513,0.03625,Medium
GCA_014219385.1,GCA_014219385.1_ASM1421938v1_genomic,k__Bacteria (UID2565),100.0,1.08,0.0,94.6,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Elizabethkingia;s__Elizabethkingia meningoseptica,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Elizabethkingia,Elizabethkingia meningoseptica,39,50,4175257,4175147,0.003,4,429320,6,257011,12,104453,18,70651,923750,535575,14,95.73700000000001,0.36218,0.037939999999999995,Medium
GCA_014219395.1,GCA_014219395.1_ASM1421939v1_genomic,k__Bacteria (UID2565),100.0,0.0,0.0,100.0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Elizabethkingia;s__Elizabethkingia meningoseptica,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Elizabethkingia,Elizabethkingia meningoseptica,27,34,4130543,4130473,0.002,3,551367,4,379744,11,101747,14,80711,885938,737820,15,97.766,0.36448,0.03639,Medium
GCA_014219425.1,GCA_014219425.1_ASM1421942v1_genomic,k__Bacteria (UID2565),100.0,0.0,0.0,100.0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Elizabethkingia;s__Elizabethkingia meningoseptica,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Elizabethkingia,Elizabethkingia meningoseptica,29,36,4084664,4083964,0.017,3,551380,4,302775,10,101747,14,74416,1117234,829173,14,97.665,0.36518,0.04331,Medium
GCA_014219435.1,GCA_014219435.1_ASM1421943v1_genomic,k__Bacteria (UID2565),100.0,0.0,0.0,100.0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Elizabethkingia;s__Elizabethkingia meningoseptica,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Elizabethkingia,Elizabethkingia meningoseptica,26,32,4075941,4075341,0.015,3,551382,4,287956,11,101747,14,76968,1117230,829174,16,99.05,0.36513,0.03543,Medium
GCA_014219455.1,GCA_014219455.1_ASM1421945v1_genomic,k__Bacteria (UID2565),100.0,1.08,0.0,94.6,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Elizabethkingia;s__Elizabethkingia meningoseptica,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Elizabethkingia,Elizabethkingia meningoseptica,40,45,4172414,4171914,0.012,4,367386,5,259832,14,82335,17,74416,771936,771936,17,95.446,0.36217,0.0379,Medium
GCA_014219495.1,GCA_014219495.1_ASM1421949v1_genomic,k__Bacteria (UID2565),100.0,0.0,0.0,100.0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Empedobacter;s__Empedobacter falsenii,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Empedobacter,Empedobacter falsenii,2,2,3759256,3759256,0.0,1,3739606,1,3739606,1,3739606,1,3739606,3739606,3739606,1,99.477,0.31599,0.0045,Medium
GCA_014219575.1,GCA_014219575.1_ASM1421957v1_genomic,k__Bacteria (UID2565),100.0,1.08,0.0,94.6,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Elizabethkingia;s__Elizabethkingia anophelis,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Elizabethkingia,Elizabethkingia anophelis,92,95,4077965,4077935,0.001,3,521698,3,521698,10,106524,10,106524,1259244,1259244,13,96.48200000000001,0.35822,0.03258,Medium
GCA_014219595.1,GCA_014219595.1_ASM1421959v1_genomic,k__Bacteria (UID2565),100.0,1.08,0.0,94.6,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Elizabethkingia;s__Elizabethkingia anophelis,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Elizabethkingia,Elizabethkingia anophelis,69,72,4112666,4112636,0.001,5,344418,5,343009,13,106329,14,93627,684645,684645,16,96.92299999999999,0.35559,0.03425,Medium
GCA_014219625.1,GCA_014219625.1_ASM1421962v1_genomic,k__Bacteria (UID2565),100.0,1.08,0.0,94.6,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Elizabethkingia;s__Elizabethkingia anophelis,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Elizabethkingia,Elizabethkingia anophelis,114,117,4138477,4138447,0.001,5,344418,6,341108,13,106329,14,93627,684083,554903,16,96.35799999999999,0.35607,0.04489,Medium
GCA_014219635.1,GCA_014219635.1_ASM1421963v1_genomic,k__Bacteria (UID2565),100.0,1.08,0.0,94.6,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Elizabethkingia;s__Elizabethkingia anophelis,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Elizabethkingia,Elizabethkingia anophelis,46,51,3972326,3972186,0.004,5,272499,5,272499,16,88723,17,70005,596729,596729,18,93.9,0.35501,0.040010000000000004,Medium
GCA_014219665.1,GCA_014219665.1_ASM1421966v1_genomic,k__Bacteria (UID2565),100.0,1.08,0.0,94.6,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Elizabethkingia;s__Elizabethkingia anophelis,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Elizabethkingia,Elizabethkingia anophelis,25,27,4097418,4097398,0.0,2,625738,3,563988,6,180540,7,180540,1423722,859724,9,99.37899999999999,0.35739,0.04274,Medium
GCA_014219685.1,GCA_014219685.1_ASM1421968v1_genomic,k__Bacteria (UID2565),100.0,0.0,0.0,100.0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Elizabethkingia;s__Elizabethkingia anophelis,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Elizabethkingia,Elizabethkingia anophelis,61,63,4048914,4048804,0.003,8,191920,8,191920,24,53152,25,50640,390928,390928,25,91.75,0.35609,0.04458,Medium
GCA_014219695.1,GCA_014219695.1_ASM1421969v1_genomic,k__Bacteria (UID2565),100.0,1.08,0.0,94.6,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Elizabethkingia;s__Elizabethkingia anophelis,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Elizabethkingia,Elizabethkingia anophelis,37,38,4046723,4046713,0.0,4,294681,4,294681,12,106524,12,106524,1126432,1126432,15,97.242,0.35809,0.03488,Medium
GCA_014219705.1,GCA_014219705.1_ASM1421970v1_genomic,k__Bacteria (UID2565),100.0,1.08,0.0,94.6,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Elizabethkingia;s__Elizabethkingia anophelis,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Elizabethkingia,Elizabethkingia anophelis,36,38,4046695,4046675,0.0,4,296620,5,296620,12,106524,13,106524,1126311,765915,15,97.289,0.35808,0.0355,Medium
GCA_014219745.1,GCA_014219745.1_ASM1421974v1_genomic,k__Bacteria (UID2565),100.0,0.0,0.0,100.0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Elizabethkingia;s__Elizabethkingia anophelis,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Elizabethkingia,Elizabethkingia anophelis,60,63,3996851,3996731,0.003,8,191920,8,191920,24,53152,26,50640,338912,338912,25,91.664,0.35636,0.04489,Medium
