,Unnamed: 0,cazymes,Orfs_anno_cazymes%,orfs,index,Merops orfs total,GH total,Orfs_anno_merops%,Assembly accession,Genus,Family,scaf_bp,Completeness,MAG,Origin,Nr_BGCs,PEP:GH,BGCs/genomesize,merops_perMb,bgc_perMb,cazymes_perMb
2345,GCA_900107595.1,39,1.5866558177379986,2458,GCA_900107595.1,102,10,4.149715215622457,GCA_900107595.1,Psychroflexus,Flavobacteriaceae,2671918,98.67,False,Marine,1.0,2.6153846153846154,3.7426298262147266e-07,38.17482422739022,0.3742629826214727,14.596256322237435
2346,GCA_900107625.1,45,1.5867418899858956,2836,GCA_900107625.1,110,8,3.8787023977433006,GCA_900107625.1,Bizionia,Flavobacteriaceae,3143625,99.67,False,Marine,2.0,2.4444444444444446,6.362081991331663e-07,34.99145095232414,0.6362081991331663,14.314684480496243
2347,GCA_900107635.1,97,2.5479380089309167,3807,GCA_900107635.1,155,50,4.071447333858681,GCA_900107635.1,Flavobacterium,Flavobacteriaceae,4377959,99.29,False,Marine,4.0,1.597938144329897,9.136677616213399e-07,35.404625762826925,0.9136677616213399,22.156443219317495
2348,GCA_900108015.1,80,2.6033192320208265,3073,GCA_900108015.1,140,32,4.555808656036446,GCA_900108015.1,Flavobacterium,Flavobacteriaceae,3439151,98.59,False,Marine,5.0,1.75,1.4538471849593112e-06,40.70772117886071,1.4538471849593113,23.26155495934898
2349,GCA_900108025.1,81,2.7921406411582206,2901,GCA_900108025.1,110,35,3.7917959324370907,GCA_900108025.1,Kaistella,Weeksellaceae,3121186,100.0,False,Marine,2.0,1.3580246913580247,6.407820616906523e-07,35.24301339298587,0.6407820616906522,25.951673498471415
2350,GCA_900108115.1,62,1.9546027742749053,3172,GCA_900108115.1,116,26,3.6569987389659517,GCA_900108115.1,Epilithonimonas,Weeksellaceae,3346045,100.0,False,Non_marine,3.0,1.8709677419354838,8.96580888780635e-07,34.66779436618456,0.896580888780635,18.529338368133125
2351,GCA_900108365.1,108,2.4395753331827423,4427,GCA_900108365.1,201,59,4.540320758978993,GCA_900108365.1,Chryseobacterium,Weeksellaceae,4904497,100.0,False,Non_marine,9.0,1.8611111111111112,1.835050566857315e-06,40.982795993146695,1.835050566857315,22.020606802287777
2352,GCA_900108395.1,30,1.0604453870625663,2829,GCA_900108395.1,93,4,3.2873806998939554,GCA_900108395.1,Myroides,Flavobacteriaceae,2977689,98.8,False,Non_marine,2.0,3.1,6.716618155892036e-07,31.23227442489797,0.6716618155892036,10.074927233838054
2353,GCA_900108525.1,64,2.456813819577736,2605,GCA_900108525.1,105,22,4.030710172744722,GCA_900108525.1,Epilithonimonas,Weeksellaceae,2788642,100.0,False,Non_marine,1.0,1.640625,3.585974822153579e-07,37.652735632612576,0.35859748221535787,22.950238861782903
2354,GCA_900108955.1,52,1.8271257905832747,2846,GCA_900108955.1,123,11,4.3218552354181305,GCA_900108955.1,Flavobacterium,Flavobacteriaceae,3172415,99.65,False,Non_marine,4.0,2.3653846153846154,1.260869085538935e-06,38.77172438032225,1.2608690855389348,16.391298112006154
2355,GCA_900109075.1,36,0.9721847150958682,3703,GCA_900109075.1,143,8,3.8617337294085874,GCA_900109075.1,Myroides,Flavobacteriaceae,4158306,99.65,False,Non_marine,1.0,3.9722222222222223,2.4048254265078135e-07,34.38900359906174,0.24048254265078134,8.657371535428128
2356,GCA_900109345.1,102,2.7493261455525606,3710,GCA_900109345.1,170,50,4.5822102425876015,GCA_900109345.1,Maribacter,Flavobacteriaceae,4163533,99.67,False,Non_marine,4.0,1.6666666666666667,9.607225402080398e-07,40.830707958841685,0.9607225402080397,24.49842477530501
2357,GCA_900109375.1,130,2.7777777777777777,4680,GCA_900109375.1,228,62,4.871794871794872,GCA_900109375.1,Aquimarina,Flavobacteriaceae,5309872,99.62,False,Non_marine,8.0,1.7538461538461538,1.506627655054585e-06,42.93888816905568,1.5066276550545852,24.48269939463701
2358,GCA_900109615.1,57,2.0,2850,GCA_900109615.1,126,20,4.421052631578947,GCA_900109615.1,Kaistella,Weeksellaceae,3130713,100.0,False,Non_marine,2.0,2.210526315789474,6.38832112684874e-07,40.24642309914706,0.638832112684874,18.20671521151891
2359,GCA_900109935.1,111,2.750247770069376,4036,GCA_900109935.1,150,65,3.7165510406342914,GCA_900109935.1,Chryseobacterium,Weeksellaceae,4478932,100.0,False,Non_marine,3.0,1.3513513513513513,6.698025332824879e-07,33.49012666412439,0.669802533282488,24.782693731452053
2360,GCA_900110335.1,254,5.4978354978354975,4620,GCA_900110335.1,184,180,3.982683982683983,GCA_900110335.1,Flavobacterium,Flavobacteriaceae,5567309,99.65,False,Non_marine,8.0,0.7244094488188977,1.436959938814246e-06,33.05007859272765,1.436959938814246,45.6234780573523
2361,GCA_900110375.1,73,2.364755425979916,3087,GCA_900110375.1,144,28,4.664723032069971,GCA_900110375.1,Flavobacterium,Flavobacteriaceae,3520953,99.29,False,Non_marine,3.0,1.9726027397260273,8.520420465709142e-07,40.89801823540388,0.8520420465709142,20.73302313322558
2362,GCA_900110605.1,95,2.4836601307189543,3825,GCA_900110605.1,149,46,3.895424836601307,GCA_900110605.1,Epilithonimonas,Weeksellaceae,4089033,100.0,False,Non_marine,2.0,1.568421052631579,4.891131962006665e-07,36.438933116949656,0.48911319620066646,23.232876819531658
2363,GCA_900110615.1,54,2.1218074656188604,2545,GCA_900110615.1,113,9,4.4400785854616895,GCA_900110615.1,Flavobacterium,Flavobacteriaceae,2848114,99.65,False,Non_marine,3.0,2.0925925925925926,1.05332862378402e-06,39.675378162531416,1.05332862378402,18.959915228112358
2364,GCA_900111025.1,134,4.519392917369308,2965,GCA_900111025.1,112,71,3.777403035413154,GCA_900111025.1,Jejuia,Flavobacteriaceae,3480311,99.01,False,Non_marine,2.0,0.835820895522388,5.746612874539086e-07,32.181032097418885,0.5746612874539085,38.502306259411874
2365,GCA_900111065.1,34,0.9634457353357893,3529,GCA_900111065.1,133,6,3.7687730235194103,GCA_900111065.1,Myroides,Flavobacteriaceae,4004380,99.65,False,Non_marine,0.0,3.911764705882353,0.0,33.213631073974,0.0,8.490702680564782
2366,GCA_900111075.1,84,2.3695345557122707,3545,GCA_900111075.1,156,38,4.4005641748942175,GCA_900111075.1,Flavobacterium,Flavobacteriaceae,4045707,99.65,False,Non_marine,3.0,1.8571428571428572,7.415267591053925e-07,38.55939147348041,0.7415267591053925,20.76274925495099
2367,GCA_900111495.1,130,3.115264797507788,4173,GCA_900111495.1,177,67,4.24155283968368,GCA_900111495.1,Chryseobacterium,Weeksellaceae,4668404,100.0,False,Non_marine,11.0,1.3615384615384616,2.3562656531011455e-06,37.91445641808207,2.3562656531011457,27.846775900286264
2368,GCA_900111965.1,46,1.947502116850127,2362,GCA_900111965.1,108,6,4.5723962743437765,GCA_900111965.1,Flavobacterium,Flavobacteriaceae,2573799,99.29,False,Non_marine,2.0,2.347826086956522,7.770614566250123e-07,41.96131865775067,0.7770614566250122,17.87241350237528
2369,GCA_900112105.1,208,5.841055883178883,3561,GCA_900112105.1,154,138,4.324627913507442,GCA_900112105.1,Zunongwangia,Flavobacteriaceae,4131682,99.62,False,Non_marine,2.0,0.7403846153846154,4.840643592609499e-07,37.27295566309314,0.48406435926094993,50.342693363138785
2370,GCA_900112115.1,65,2.1812080536912752,2980,GCA_900112115.1,136,23,4.563758389261745,GCA_900112115.1,Kaistella,Weeksellaceae,3251932,100.0,False,Non_marine,3.0,2.0923076923076924,9.225285153564097e-07,41.82129269615724,0.9225285153564097,19.98811783272221
2371,GCA_900112245.1,118,3.042805569881382,3878,GCA_900112245.1,166,59,4.2805569881382155,GCA_900112245.1,Maribacter,Flavobacteriaceae,4460741,99.67,False,Non_marine,4.0,1.4067796610169492,8.967120036783126e-07,37.21354815264998,0.8967120036783126,26.45300410851022
2372,GCA_900112295.1,98,2.4043179587831207,4076,GCA_900112295.1,152,56,3.729146221786065,GCA_900112295.1,Muricauda,Flavobacteriaceae,4482831,99.67,False,Non_marine,2.0,1.5510204081632653,4.4614664260151674e-07,33.90714483771527,0.44614664260151676,21.86118548747432
2373,GCA_900112395.1,199,5.0765306122448965,3920,GCA_900112395.1,140,129,3.571428571428571,GCA_900112395.1,Algibacter,Flavobacteriaceae,4816342,99.67,False,Non_marine,2.0,0.7035175879396985,4.152529035521149e-07,29.06770324864804,0.41525290355211486,41.317663903435424
2374,GCA_900112575.1,307,6.1523046092184375,4990,GCA_900112575.1,200,211,4.008016032064128,GCA_900112575.1,Flavobacterium,Flavobacteriaceae,6041292,99.65,False,Non_marine,5.0,0.6514657980456026,8.276375318392159e-07,33.105501273568635,0.8276375318392158,50.81694445492786
2375,GCA_900112595.1,127,4.044585987261146,3140,GCA_900112595.1,98,65,3.121019108280255,GCA_900112595.1,Algibacter_B,Flavobacteriaceae,3649358,99.01,False,Non_marine,1.0,0.7716535433070866,2.7402080037091457e-07,26.854038436349626,0.2740208003709146,34.80064164710615
2376,GCA_900112975.1,71,2.305943488145502,3079,GCA_900112975.1,141,27,4.579408898993179,GCA_900112975.1,Flavobacterium,Flavobacteriaceae,3471047,99.29,False,Non_marine,3.0,1.9859154929577465,8.642925319075195e-07,40.62174899965342,0.8642925319075195,20.454923255144628
2377,GCA_900113135.1,164,4.381512156024579,3743,GCA_900113135.1,146,103,3.900614480363345,GCA_900113135.1,Salegentibacter,Flavobacteriaceae,4298571,99.43,False,Non_marine,3.0,0.8902439024390244,6.979063507384198e-07,33.964775735936435,0.6979063507384198,38.152213840366954
2378,GCA_900113805.1,92,3.2531824611032527,2828,GCA_900113805.1,120,43,4.243281471004243,GCA_900113805.1,Kaistella,Weeksellaceae,3021049,100.0,False,Non_marine,2.0,1.3043478260869565,6.620217017334046e-07,39.721302104004266,0.6620217017334046,30.452998279736608
2379,GCA_900113975.1,90,2.028397565922921,4437,GCA_900113975.1,192,42,4.3272481406355645,GCA_900113975.1,Chryseobacterium,Weeksellaceae,4889663,100.0,False,Non_marine,10.0,2.1333333333333333,2.0451307175975115e-06,39.266509777872216,2.0451307175975115,18.406176458377605
2380,GCA_900114005.1,74,2.3336486912645853,3171,GCA_900114005.1,117,18,3.6896877956480605,GCA_900114005.1,Olleya,Flavobacteriaceae,3522968,99.67,False,Non_marine,2.0,1.5810810810810811,5.67703141215021e-07,33.210633761078725,0.567703141215021,21.005016224955774
2381,GCA_900114045.1,60,2.7397260273972597,2190,GCA_900114045.1,99,25,4.52054794520548,GCA_900114045.1,Kaistella,Weeksellaceae,2379279,100.0,False,Non_marine,2.0,1.65,8.405907840148212e-07,41.60924380873365,0.8405907840148212,25.21772352044464
2382,GCA_900114085.1,35,1.310861423220974,2670,GCA_900114085.1,115,5,4.307116104868914,GCA_900114085.1,Myroides,Flavobacteriaceae,3140132,99.65,False,Non_marine,6.0,3.2857142857142856,1.9107477010520577e-06,36.622664270164435,1.9107477010520577,11.146028256137003
2383,GCA_900114265.1,158,4.314582195521574,3662,GCA_900114265.1,154,92,4.205352266521026,GCA_900114265.1,Flaviramulus,Flavobacteriaceae,4188560,99.67,False,Non_marine,2.0,0.9746835443037974,4.774910709169738e-07,36.766812460606985,0.47749107091697385,37.72179460244094
2384,GCA_900114875.1,105,2.4607452542770094,4267,GCA_900114875.1,166,46,3.890321068666511,GCA_900114875.1,Chryseobacterium,Weeksellaceae,4697725,100.0,False,Non_marine,6.0,1.5809523809523809,1.2772139705921483e-06,35.33625318638277,1.2772139705921484,22.351244485362596
2385,GCA_900114945.1,97,3.0657395701643484,3164,GCA_900114945.1,138,46,4.36156763590392,GCA_900114945.1,Flavobacterium,Flavobacteriaceae,3664904,99.65,False,Non_marine,3.0,1.422680412371134,8.185753296675711e-07,37.65446516470827,0.8185753296675711,26.4672689925848
2386,GCA_900115015.1,53,1.7480211081794197,3032,GCA_900115015.1,140,18,4.617414248021108,GCA_900115015.1,Algoriella,Weeksellaceae,3265911,99.64,False,Non_marine,2.0,2.641509433962264,6.12386559217321e-07,42.86705914521247,0.612386559217321,16.228243819259006
2387,GCA_900115055.1,95,1.9987376393856509,4753,GCA_900115055.1,230,46,4.839049021670524,GCA_900115055.1,Chryseobacterium,Weeksellaceae,5284689,99.93,False,Non_marine,10.0,2.4210526315789473,1.8922589389839213e-06,43.52195559663019,1.8922589389839213,17.976459920347253
2388,GCA_900115115.1,32,0.957510472770796,3342,GCA_900115115.1,108,4,3.231597845601436,GCA_900115115.1,Myroides,Flavobacteriaceae,3493887,99.16,False,Non_marine,2.0,3.375,5.724283584443344e-07,30.91113135599406,0.5724283584443344,9.15885373510935
2389,GCA_900115145.1,95,2.8674916993661337,3313,GCA_900115145.1,128,42,3.8635677633564742,GCA_900115145.1,Salegentibacter,Flavobacteriaceae,3688496,99.24,False,Non_marine,2.0,1.3473684210526315,5.422264250794903e-07,34.702491205087384,0.5422264250794904,25.755755191275792
2390,GCA_900115185.1,70,2.3240371845949537,3012,GCA_900115185.1,143,19,4.747675962815405,GCA_900115185.1,Algorimicrobium,Flavobacteriaceae,3314721,99.67,False,Non_marine,2.0,2.0428571428571427,6.033690316620916e-07,43.14088576383955,0.6033690316620915,21.117916108173205
2391,GCA_900115205.1,68,2.3994354269583633,2834,GCA_900115205.1,139,29,4.904728299223712,GCA_900115205.1,Robiginitalea,Flavobacteriaceae,3206962,98.35,False,Non_marine,4.0,2.0441176470588234,1.2472863725856435e-06,43.343201447351106,1.2472863725856436,21.20386833395594
2392,GCA_900115315.1,87,3.631051752921536,2396,GCA_900115315.1,81,55,3.380634390651085,GCA_900115315.1,Capnocytophaga,Flavobacteriaceae,2655673,100.0,False,Non_marine,3.0,0.9310344827586207,1.129657152819643e-06,30.500743126130363,1.129657152819643,32.76005743176965
2393,GCA_900115875.1,152,3.7670384138785615,4035,GCA_900115875.1,146,114,3.618339529120198,GCA_900115875.1,Flavobacterium,Flavobacteriaceae,4495023,99.65,False,Non_marine,1.0,0.9605263157894737,2.2246827213119933e-07,32.480367731155106,0.22246827213119932,33.8151773639423
2394,GCA_900116115.1,116,3.772357723577236,3075,GCA_900116115.1,137,57,4.455284552845528,GCA_900116115.1,Lutibacter,Flavobacteriaceae,3484703,98.32,False,Non_marine,1.0,1.1810344827586208,2.8696850205024647e-07,39.314684780883766,0.2869685020502465,33.288346237828584
2395,GCA_900116365.1,125,3.757138563270213,3327,GCA_900116365.1,159,79,4.779080252479711,GCA_900116365.1,Zhouia,Flavobacteriaceae,3892267,99.34,False,Non_marine,1.0,1.272,2.569196820259247e-07,40.85022944212203,0.25691968202592474,32.114960253240596
2396,GCA_900116415.1,113,2.8193612774451102,4008,GCA_900116415.1,167,63,4.166666666666666,GCA_900116415.1,Chryseobacterium,Weeksellaceae,4432606,100.0,False,Non_marine,4.0,1.4778761061946903,9.024036875824289e-07,37.67535395656641,0.902403687582429,25.492904174203616
2397,GCA_900116665.1,159,4.294975688816857,3702,GCA_900116665.1,145,119,3.916801728795246,GCA_900116665.1,Pustulibacterium,Flavobacteriaceae,4209902,99.01,False,Non_marine,2.0,0.9119496855345912,4.750704410696496e-07,34.442606977549595,0.47507044106964963,37.768100065037146
2398,GCA_900119145.1,99,2.8662420382165608,3454,GCA_900119145.1,124,51,3.590040532715692,GCA_900119145.1,Cellulophaga,Flavobacteriaceae,3922041,99.67,False,Marine,1.0,1.2525252525252526,2.549692876744532e-07,31.616191671632198,0.2549692876744532,25.241959479770863
2399,GCA_900119185.1,171,4.050213169114164,4222,GCA_900119185.1,164,119,3.8844149692089056,GCA_900119185.1,Sinomicrobium,Flavobacteriaceae,5026272,99.17,False,Marine,9.0,0.9590643274853801,1.790591515938652e-06,32.628556512659884,1.7905915159386518,34.02123880283438
2400,GCA_900119795.1,44,1.4397905759162304,3056,GCA_900119795.1,120,15,3.926701570680628,GCA_900119795.1,Tenacibaculum,Flavobacteriaceae,3435971,99.22,False,Marine,2.0,2.727272727272727,5.820770897076838e-07,34.92462538246102,0.5820770897076838,12.805695973569044
2401,GCA_900128945.1,91,1.8867924528301887,4823,GCA_900128945.1,228,43,4.727348123574539,GCA_900128945.1,Chryseobacterium,Weeksellaceae,5403181,100.0,False,Marine,9.0,2.5054945054945055,1.6656854545498292e-06,42.19736484859567,1.6656854545498292,16.84193070711494
2402,GCA_900129005.1,198,4.882860665844636,4055,GCA_900129005.1,144,140,3.551171393341554,GCA_900129005.1,Leeuwenhoekiella,Flavobacteriaceae,4733424,99.54,False,Marine,3.0,0.7272727272727273,6.337906766856297e-07,30.421952480910225,0.6337906766856297,41.83018466125156
2403,GCA_900129035.1,44,1.9022913964548205,2313,GCA_900129035.1,97,18,4.193687851275399,GCA_900129035.1,Psychroflexus,Flavobacteriaceae,2534569,99.11,False,Marine,3.0,2.2045454545454546,1.183633193651465e-06,38.2708065947307,1.1836331936514648,17.359953506888154
2404,GCA_900129105.1,96,1.9100676482292085,5026,GCA_900129105.1,219,38,4.357341822522881,GCA_900129105.1,Chryseobacterium,Weeksellaceae,5436094,100.0,False,Marine,11.0,2.28125,2.0235117347124608e-06,40.28627908200263,2.0235117347124607,17.659738775672388
2405,GCA_900129245.1,124,2.764771460423634,4485,GCA_900129245.1,182,66,4.057971014492753,GCA_900129245.1,Chryseobacterium,Weeksellaceae,4947868,100.0,False,Marine,6.0,1.467741935483871,1.2126435062536026e-06,36.78351968969261,1.2126435062536025,25.06129912924112
2406,GCA_900129275.1,186,4.079842070629524,4559,GCA_900129275.1,170,111,3.7288879140162314,GCA_900129275.1,Arenibacter,Flavobacteriaceae,5551910,99.67,False,Marine,5.0,0.9139784946236559,9.005909677930658e-07,30.620092904964235,0.9005909677930658,33.50198400190205
2407,GCA_900129385.1,127,3.3875700186716458,3749,GCA_900129385.1,150,70,4.001066951186983,GCA_900129385.1,Chryseobacterium,Weeksellaceae,4198109,100.0,False,Marine,3.0,1.1811023622047243,7.146074577863509e-07,35.73037288931754,0.7146074577863509,30.251715712955523
2408,GCA_900129405.1,66,2.391304347826087,2760,GCA_900129405.1,115,31,4.166666666666666,GCA_900129405.1,Flavobacterium,Flavobacteriaceae,3084632,98.94,False,Marine,2.0,1.7424242424242424,6.48375559872296e-07,37.281594692657016,0.648375559872296,21.396393475785768
2409,GCA_900129445.1,109,3.1421158835399248,3469,GCA_900129445.1,133,54,3.8339579129432115,GCA_900129445.1,Salegentibacter,Flavobacteriaceae,3967303,99.43,False,Marine,2.0,1.2201834862385321,5.041208095272784e-07,33.52403383356401,0.5041208095272784,27.47458411923667
2410,GCA_900129475.1,30,1.0040160642570282,2988,GCA_900129475.1,128,7,4.28380187416332,GCA_900129475.1,Tenacibaculum,Flavobacteriaceae,3286619,99.66,False,Marine,4.0,4.266666666666667,1.2170561905715264e-06,38.94579809828885,1.2170561905715265,9.127921429286449
2411,GCA_900129545.1,32,0.9187482055699112,3483,GCA_900129545.1,121,9,3.4740166523112257,GCA_900129545.1,Flavobacterium,Flavobacteriaceae,4129111,98.94,False,Marine,4.0,3.78125,9.687315259870708e-07,29.304128661108894,0.9687315259870708,7.749852207896566
2412,GCA_900129555.1,204,4.886227544910179,4175,GCA_900129555.1,163,132,3.904191616766467,GCA_900129555.1,Flavobacterium,Flavobacteriaceae,4871623,99.65,False,Non_marine,6.0,0.7990196078431373,1.2316223977101677e-06,33.45907513779289,1.2316223977101677,41.875161522145696
2413,GCA_900129575.1,74,2.5508445363667698,2901,GCA_900129575.1,130,27,4.48121337469838,GCA_900129575.1,Flavobacterium,Flavobacteriaceae,3463995,98.59,False,Non_marine,4.0,1.7567567567567568,1.1547360778523064e-06,37.52892253019996,1.1547360778523064,21.36261744026767
2414,GCA_900129585.1,74,2.3153942428035044,3196,GCA_900129585.1,133,28,4.16145181476846,GCA_900129585.1,Flavobacterium,Flavobacteriaceae,3692790,99.29,False,Non_marine,4.0,1.7972972972972974,1.0831918413990506e-06,36.01612872651843,1.0831918413990507,20.039049065882438
2415,GCA_900129595.1,209,4.231625835189308,4939,GCA_900129595.1,184,145,3.7254504960518324,GCA_900129595.1,Flavobacterium,Flavobacteriaceae,5739183,99.65,False,Non_marine,6.0,0.8803827751196173,1.0454449701290235e-06,32.060312417290056,1.0454449701290236,36.416333126160986
2416,GCA_900129605.1,191,3.984978093052368,4793,GCA_900129605.1,168,122,3.505111621114125,GCA_900129605.1,Flavobacterium,Flavobacteriaceae,5457510,99.65,False,Non_marine,5.0,0.8795811518324608,9.161687289624756e-07,30.783269293139178,0.9161687289624756,34.99764544636656
2417,GCA_900129665.1,93,2.6473099914602902,3513,GCA_900129665.1,159,51,4.526046114432109,GCA_900129665.1,Muricauda,Flavobacteriaceae,3836163,99.67,False,Non_marine,4.0,1.7096774193548387,1.0427085606112149e-06,41.44766528429579,1.0427085606112148,24.242974034210746
