,orfs,pfam,ko,cog,cazymes,Orfs_anno_ko%,Orfs_anno_cog%,Orfs_anno_cazymes%
GCA_013823965.1,2634,4900,1188,1806,102,45.10250569476082,68.56492027334852,3.8724373576309796
GCA_009886545.1,1431,2390,674,1023,25,47.09993011879804,71.48846960167715,1.7470300489168415
GCA_002727005.1,3182,4492,1006,1706,122,31.615336266499057,53.61407919547454,3.8340666247642994
GCA_003314435.2,3255,5739,1380,2166,99,42.3963133640553,66.54377880184332,3.0414746543778803
GCA_009690745.1,2063,3485,864,1324,38,41.88075618031992,64.1783809985458,1.8419777023751818
GCA_003970395.1,2875,4984,1243,1922,67,43.23478260869565,66.85217391304347,2.3304347826086955
GCA_000318295.1,3039,4386,960,1541,89,31.589338598223097,50.70746956235603,2.9285949325436
GCA_004104035.1,4059,6930,1552,2584,198,38.2360187238236,63.66100024636609,4.878048780487805
GCA_900239345.1,2467,4180,1043,1578,28,42.27807053100932,63.96432914471018,1.1349817592217268
GCA_002336305.1,1341,2462,661,977,46,49.29157345264728,72.85607755406414,3.43027591349739
GCA_001619815.1,3693,5792,1386,2251,34,37.530463038180336,60.953154616842674,0.9206607094503114
GCA_902705315.1,3063,4748,1127,1764,41,36.79399281749918,57.59059745347699,1.3385569702905649
GCA_000424665.1,3165,5729,1358,2155,126,42.90679304897315,68.08846761453397,3.9810426540284363
GCA_900116365.1,3327,6209,1361,2278,125,40.90772467688608,68.47009317703638,3.7571385632702134
GCA_003537025.1,3866,5822,1346,2264,79,34.81634764614589,58.56182100362132,2.0434557682359027
GCA_009901525.1,4697,7225,1497,2515,86,31.871407281243346,53.54481583989781,1.8309559293165851
GCA_004359435.1,1714,2743,755,1145,18,44.049008168028,66.80280046674446,1.0501750291715286
GCA_000745315.1,3694,6423,1434,2430,130,38.819707634001084,65.78234975636167,3.519220357336221
GCA_014220185.1,4293,6675,1524,2597,94,35.49965059399022,60.49382716049383,2.1896109946424414
GCA_002434285.1,3210,5066,1225,1981,115,38.161993769470406,61.71339563862929,3.582554517133956
GCA_009764685.1,3218,5348,1264,2056,76,39.27905531385954,63.89061528899938,2.3617153511497824
GCA_900453865.1,3726,5778,1327,2210,34,35.61460010735373,59.312936124530324,0.9125067096081589
GCA_009827805.1,1997,3628,927,1373,32,46.41962944416625,68.75312969454181,1.6024036054081119
GCA_006120725.1,2396,4407,1061,1638,61,44.28213689482471,68.36393989983306,2.5459098497495827
GCA_900447345.1,3694,5873,1381,2297,111,37.38494856524093,62.18191662154846,3.0048727666486195
GCA_002384345.1,3091,5469,1236,1969,57,39.987059204141055,63.70106761565836,1.8440634098997088
GCA_002951455.1,3655,5909,1381,2302,113,37.78385772913816,62.982216142270865,3.091655266757866
GCA_002005425.1,2832,5095,1224,1884,93,43.22033898305085,66.52542372881356,3.283898305084746
GCA_000831205.1,2396,4231,1014,1576,55,42.320534223706176,65.7762938230384,2.2954924874791316
GCA_011316545.1,2960,4829,1154,1829,55,38.98648648648649,61.79054054054054,1.8581081081081081
GCA_000769915.1,3413,5634,1284,2062,88,37.620861412247294,60.4160562554937,2.5783767946088485
GCA_900104765.1,3178,5571,1301,2113,97,40.93769666456891,66.48835745752045,3.052234109502832
GCA_900108365.1,4427,6872,1575,2666,108,35.57714027558166,60.22136887282584,2.4395753331827423
GCA_003241515.1,2933,4329,1049,1678,51,35.7654278895329,57.2110467098534,1.7388339584043642
GCA_000509405.1,2854,4657,1126,1739,40,39.45339873861247,60.93202522775053,1.4015416958654519
GCA_000764435.1,3881,6447,1529,2486,119,39.397062612728675,64.05565575882505,3.066220046379799
GCA_900186815.1,2319,4175,999,1549,54,43.07891332470893,66.79603277274687,2.3285899094437257
GCA_011330545.1,2725,4506,1027,1691,31,37.68807339449541,62.055045871559635,1.1376146788990826
GCA_003984675.1,2176,3871,908,1430,28,41.72794117647059,65.71691176470588,1.2867647058823528
GCA_009865685.1,3758,6119,1397,2341,114,37.174028738690794,62.29377328366152,3.0335284725918044
GCA_014220265.1,4362,6831,1547,2655,95,35.4653828519028,60.86657496561211,2.177900045850527
GCA_003815735.1,5136,7497,1660,2892,95,32.320872274143305,56.30841121495327,1.849688473520249
GCA_000801645.1,3049,4437,1136,1828,56,37.25811741554608,59.95408330600197,1.8366677599212857
GCA_002954765.1,3002,4861,1155,1839,90,38.474350433044634,61.25916055962691,2.9980013324450367
GCA_900186495.1,2243,4045,978,1511,55,43.60231832367365,67.3651359786001,2.452073116362015
GCA_012964565.1,3061,5256,1180,1954,54,38.54949362953283,63.83534792551454,1.7641293694870959
GCA_900610215.1,2430,4291,1018,1587,56,41.89300411522634,65.30864197530865,2.3045267489711936
GCA_014220395.1,4438,6853,1550,2667,96,34.92564218116269,60.094637223974765,2.163136547994592
GCA_011601245.1,3948,6237,1455,2450,106,36.85410334346504,62.056737588652474,2.684903748733536
GCA_001693415.1,2791,4829,1165,1819,33,41.741311357936226,65.17377284127552,1.1823719097097813
GCA_006546625.1,2621,4770,1119,1731,40,42.69362838611217,66.04349484929416,1.5261350629530714
GCA_009648515.1,4558,7146,1615,2741,112,35.43220710838087,60.13602457218078,2.457218078104432
GCA_900141885.1,2964,5137,1226,1916,64,41.363022941970314,64.64237516869096,2.1592442645074224
GCA_013116755.1,2552,4436,1092,1678,37,42.78996865203762,65.75235109717869,1.4498432601880877
GCA_011742145.1,2712,4751,1086,1715,75,40.04424778761062,63.237463126843664,2.765486725663717
GCA_008806375.1,2899,5258,1242,1940,83,42.84235943428769,66.91962745774404,2.8630562262849257
GCA_010645065.1,4301,7038,1612,2595,261,37.47965589397814,60.33480585910254,6.0683561962334345
GCA_000764515.1,2185,3663,889,1317,68,40.68649885583524,60.274599542334094,3.1121281464530894
GCA_900182645.1,4270,7349,1654,2726,223,38.73536299765808,63.840749414519905,5.22248243559719
GCA_900109345.1,3710,6240,1458,2454,102,39.299191374663074,66.1455525606469,2.7493261455525606
GCA_002375245.1,2874,4730,1109,1841,126,38.58733472512178,64.05706332637439,4.3841336116910234
GCA_002747105.1,1124,1913,454,699,12,40.39145907473309,62.188612099644125,1.0676156583629894
GCA_000191565.1,2083,3442,875,1330,36,42.00672107537206,63.850216034565534,1.728276524243879
GCA_002217285.1,4487,7335,1650,2737,155,36.77289948740807,60.9984399375975,3.454423891241364
GCA_002302655.1,2141,3746,865,1345,67,40.40168145726296,62.82111163007941,3.1293787949556284
GCA_003511865.1,1474,2280,649,968,19,44.02985074626866,65.67164179104478,1.289009497964722
GCA_014219325.1,3746,5945,1389,2283,107,37.07955152162307,60.945008008542445,2.856380138814736
GCA_000153225.1,2422,4274,1087,1645,43,44.880264244426094,67.91907514450867,1.7753922378199833
GCA_007830645.1,3691,5819,1369,2272,36,37.09021945272284,61.55513410999729,0.9753454348415064
GCA_003815775.1,4451,6571,1485,2527,85,33.363289148505956,56.77375870590878,1.9096832172545497
GCA_003534545.1,1905,3713,962,1422,47,50.498687664041995,74.64566929133858,2.4671916010498687
GCA_009648535.1,4493,6966,1604,2655,107,35.69997774315602,59.09192076563543,2.381482305809036
GCA_002427935.1,2924,5202,1215,1944,153,41.55266757865937,66.484268125855,5.232558139534884
GCA_011927795.1,3380,5862,1379,2265,102,40.798816568047336,67.01183431952663,3.0177514792899407
GCA_014219815.1,3648,5975,1381,2308,112,37.85635964912281,63.26754385964912,3.070175438596491
GCA_002332505.1,2352,4019,1000,1577,42,42.517006802721085,67.04931972789116,1.7857142857142856
GCA_004365465.1,3546,5894,1361,2221,107,38.38127467569092,62.63395375070502,3.017484489565708
GCA_003385535.1,4041,5997,1306,2262,79,32.318732986884434,55.97624350408314,1.9549616431576342
GCA_014352875.1,3038,5269,1261,1988,77,41.50757077024358,65.43778801843318,2.5345622119815667
GCA_009360735.1,2898,3642,919,1503,26,31.71152518978606,51.86335403726709,0.8971704623878536
GCA_000425465.1,2840,4868,1096,1768,68,38.59154929577465,62.25352112676056,2.3943661971830985
GCA_002530755.1,3042,4780,1110,1776,84,36.489151873767256,58.38264299802761,2.7613412228796843
GCA_001438225.1,1402,2364,690,1013,22,49.21540656205421,72.25392296718974,1.5691868758915835
GCA_900092045.1,4000,6259,1436,2451,111,35.9,61.275,2.775
GCA_004349145.1,3168,5681,1365,2147,106,43.08712121212121,67.77146464646465,3.345959595959596
GCA_011524575.1,1734,2863,726,1108,34,41.86851211072664,63.89850057670127,1.9607843137254901
GCA_001683825.1,3690,6103,1436,2408,82,38.9159891598916,65.25745257452574,2.2222222222222223
GCA_007097365.1,3243,5833,1375,2163,200,42.39901325932778,66.69750231267345,6.167129201356769
GCA_002022105.1,3465,5753,1373,2221,103,39.62481962481962,64.0981240981241,2.9725829725829724
GCA_013042125.1,2022,3358,869,1399,43,42.97725024727992,69.188921859545,2.126607319485658
GCA_002954345.1,3244,5079,1190,1889,60,36.683107274969174,58.23057953144266,1.8495684340320593
GCA_002482885.1,1892,3607,863,1309,54,45.61310782241015,69.18604651162791,2.854122621564482
GCA_008086175.1,2926,4875,1189,1898,53,40.63568010936432,64.86671223513328,1.8113465481886533
GCA_002470745.1,1180,2163,596,864,31,50.50847457627119,73.22033898305085,2.6271186440677963
GCA_011044175.1,3038,5210,1141,1864,55,37.55760368663594,61.356155365371954,1.8104015799868336
GCA_003815695.1,4998,7153,1554,2735,104,31.092436974789916,54.7218887555022,2.080832332933173
GCA_010500845.1,3884,6445,1439,2485,86,37.049433573635426,63.980432543769304,2.214212152420185
GCA_002682935.1,3139,5208,1172,1903,90,37.33673144313476,60.62440267601147,2.867155144950621
GCA_008831505.1,2576,4128,969,1586,43,37.61645962732919,61.568322981366464,1.6692546583850931
GCA_008630605.1,3576,6467,1466,2319,201,40.99552572706935,64.8489932885906,5.620805369127517
GCA_902705535.1,2857,4639,1132,1763,41,39.621981099054956,61.70808540427022,1.4350717535876794
GCA_002201235.1,2331,4272,1072,1615,68,45.98884598884599,69.28356928356928,2.9172029172029172
GCA_001431365.1,3352,5992,1357,2245,96,40.48329355608592,66.97494033412887,2.863961813842482
GCA_003614945.1,1764,3197,787,1167,27,44.614512471655324,66.15646258503402,1.530612244897959
GCA_003385515.1,5588,7899,1700,2981,92,30.42233357193987,53.34645669291339,1.6463851109520402
GCA_002896355.1,2001,3424,858,1306,38,42.87856071964018,65.26736631684157,1.899050474762619
GCA_003315315.1,2610,4694,1118,1735,57,42.8352490421456,66.4750957854406,2.1839080459770113
GCA_003729985.1,4600,7281,1638,2779,112,35.608695652173914,60.413043478260875,2.4347826086956523
GCA_014220845.1,3851,5913,1381,2276,108,35.86081537263048,59.10153206959231,2.804466372370813
GCA_002025665.1,4790,7259,1619,2790,100,33.799582463465555,58.24634655532359,2.0876826722338206
GCA_003385895.1,4084,7237,1655,2730,192,40.523996082272284,66.84622918707149,4.701273261508325
GCA_003058195.1,3694,6157,1430,2382,107,38.71142393069843,64.48294531672984,2.8965890633459663
GCA_000466425.1,2524,3682,876,1359,39,34.7068145800317,53.843106180665615,1.5451664025356577
GCA_001510795.1,2381,4139,992,1537,53,41.66316673666527,64.55270894582108,2.2259554808903825
GCA_014281985.1,3119,5339,1309,2061,56,41.968579672972105,66.07887143315165,1.7954472587367747
GCA_008124785.1,3136,5375,1276,2063,54,40.68877551020408,65.7844387755102,1.7219387755102038
GCA_000734055.1,2099,3476,869,1321,46,41.40066698427823,62.934730824202,2.191519771319676
GCA_003293825.1,3819,5946,1400,2345,115,36.658811207122284,61.40350877192983,3.011259492013616
GCA_900156825.1,4407,6428,1424,2429,118,32.312230542319035,55.116859541638306,2.6775584297708193
GCA_014243345.1,3143,5457,1299,2115,84,41.329939548202354,67.2923958001909,2.6726057906458798
GCA_002693605.1,2063,3478,808,1340,44,39.16626272418808,64.95395055744062,2.1328162869607366
GCA_002700005.1,3184,5315,1249,2007,33,39.22738693467337,63.03391959798995,1.0364321608040201
GCA_002360395.1,3258,5379,1269,2077,131,38.950276243093924,63.75076734192756,4.020871700429711
GCA_002723295.1,1158,2053,553,835,23,47.75474956822107,72.10708117443869,1.9861830742659756
GCA_007827455.1,2680,4815,1130,1761,70,42.16417910447761,65.7089552238806,2.6119402985074625
GCA_004121075.1,3467,6160,1464,2269,155,42.22670897029131,65.44563022786271,4.470723968849149
GCA_010614725.1,4740,7879,1713,2878,266,36.13924050632911,60.71729957805907,5.6118143459915615
GCA_004804355.1,2956,5424,1298,1986,126,43.9106901217862,67.18538565629228,4.2625169147496615
GCA_900460905.1,2118,3735,861,1342,62,40.65155807365439,63.361661945231354,2.927289896128423
GCA_000430825.1,4002,5991,1381,2332,126,34.50774612693653,58.27086456771614,3.1484257871064467
GCA_003865345.1,3286,5132,1170,1867,78,35.60559951308582,56.81679853925745,2.373706634205721
GCA_003524725.1,2943,4082,958,1610,67,32.55181787291879,54.70608222901801,2.276588515120625
GCA_003590565.1,4649,7740,1719,2871,234,36.97569369756937,61.755216175521625,5.03334050333405
GCA_014220525.1,4348,6695,1525,2605,94,35.073597056117755,59.91260349586016,2.1619135234590616
GCA_004139715.1,2889,4836,1195,1915,73,41.3637937002423,66.2859120803046,2.5268258913118724
GCA_003517615.1,2683,4000,1017,1609,53,37.90532985464033,59.970182631382784,1.975400670890794
GCA_900104785.1,2799,4888,1151,1801,77,41.121829224723115,64.34440871739908,2.750982493747767
GCA_013003145.1,1984,3291,871,1327,45,43.90120967741936,66.88508064516128,2.2681451612903225
GCA_003058265.1,3689,6328,1443,2385,107,39.116291677961506,64.65166711846028,2.9005150447275687
GCA_000152925.3,2903,5019,1192,1925,84,41.06097140888736,66.31071305545987,2.8935583878746125
GCA_000769895.1,3027,5111,1172,1854,55,38.7182028410968,61.24876114965312,1.8169805087545423
GCA_002789195.1,2640,4366,1046,1666,51,39.621212121212125,63.10606060606061,1.9318181818181817
GCA_002797535.1,3726,6240,1420,2367,125,38.110574342458406,63.52657004830918,3.354804079441761
GCA_900142735.1,4399,7672,1722,2870,220,39.14526028642874,65.24210047738123,5.001136621959536
GCA_003852805.1,2086,3352,864,1317,32,41.418983700862896,63.13518696069031,1.5340364333652923
GCA_000827615.1,2336,4069,898,1417,84,38.44178082191781,60.659246575342465,3.595890410958904
GCA_900186395.1,2454,4200,1013,1579,56,41.27954360228199,64.3439282803586,2.28198859005705
GCA_009690695.1,2138,3460,870,1320,45,40.69223573433115,61.739943872778305,2.104770813844715
GCA_006088815.1,2408,4328,1094,1671,66,45.43189368770764,69.39368770764119,2.740863787375415
GCA_001670615.1,1997,3415,858,1307,34,42.96444667000501,65.44817225838759,1.7025538307461192
GCA_000688315.1,4171,6943,1578,2682,123,37.832654039798605,64.30112682809877,2.948933109566051
GCA_011612125.1,3463,5755,1372,2220,103,39.61882760612186,64.10626624314179,2.9742997401097315
GCA_011316685.1,2801,4512,1068,1708,65,38.12923955730096,60.978222063548735,2.320599785790789
GCA_900610055.1,2153,3591,837,1302,41,38.87598699489085,60.47375754760799,1.9043195541105433
GCA_002696215.1,3959,6210,1458,2448,95,36.82748168729477,61.83379641323567,2.399595857539783
GCA_013215095.1,2763,4403,1098,1697,43,39.73941368078176,61.41874773796599,1.556279406442273
GCA_004328965.1,4217,6847,1577,2674,109,37.396253260611815,63.410007114062125,2.5847759070429217
GCA_009827885.1,1965,3561,914,1370,29,46.51399491094148,69.72010178117048,1.4758269720101782
GCA_004349135.1,3509,5850,1384,2230,92,39.44143630664007,63.55086919350242,2.62182958107723
GCA_007992475.1,3607,5851,1353,2172,98,37.510396451344604,60.21624618796784,2.7169392847241474
GCA_002744755.1,3780,6514,1429,2388,175,37.804232804232804,63.17460317460317,4.62962962962963
GCA_001671145.1,2046,3439,859,1307,48,41.98435972629521,63.88074291300098,2.346041055718475
GCA_000153165.2,3399,6117,1370,2307,127,40.305972344807294,67.8729037952339,3.7363930567814063
GCA_000293175.1,2585,3908,890,1435,41,34.4294003868472,55.512572533849124,1.586073500967118
GCA_001521815.1,3667,5899,1375,2294,112,37.49659121898009,62.55794927733842,3.054267793836924
GCA_900141935.1,3556,6254,1411,2325,116,39.67941507311586,65.38245219347581,3.262092238470191
GCA_009810215.1,4037,6175,1416,2370,106,35.07555115184543,58.70696061431756,2.6257121624969035
GCA_003362725.1,2780,4935,1162,1851,75,41.79856115107914,66.58273381294964,2.697841726618705
GCA_003488565.1,1070,1821,483,715,23,45.140186915887845,66.82242990654206,2.149532710280374
GCA_002291795.1,3745,6582,1478,2445,182,39.46595460614152,65.28704939919892,4.859813084112149
GCA_013042305.1,2369,3903,974,1512,60,41.11439425918109,63.82439848037147,2.5327142254115658
GCA_004104075.1,4056,7033,1560,2614,215,38.46153846153847,64.44773175542406,5.300788954635109
GCA_001439215.1,1837,3290,871,1333,46,47.414262384322264,72.56396298312467,2.5040827436037016
GCA_002693805.1,4409,7296,1703,2801,195,38.62553867090043,63.529144930823314,4.422771603538217
GCA_002702405.1,1321,2195,627,939,26,47.464042392127176,71.08251324753975,1.968205904617714
GCA_001295265.1,4552,6479,1448,2495,97,31.810193321616868,54.81107205623902,2.1309314586994725
GCA_000756505.1,2307,3720,894,1333,73,38.751625487646294,57.78066753359341,3.1642826181187687
GCA_000153385.1,2782,4634,1098,1759,57,39.468008626887126,63.227893601725384,2.0488856937455067
GCA_002494265.1,1348,2531,678,999,34,50.29673590504451,74.10979228486647,2.522255192878338
GCA_002401385.1,2609,4597,1041,1706,111,39.9003449597547,65.38903794557301,4.254503641241855
GCA_003024905.1,1960,3370,844,1294,38,43.06122448979592,66.02040816326532,1.9387755102040816
GCA_900156935.1,4650,7149,1614,2798,129,34.70967741935484,60.17204301075269,2.7741935483870965
GCA_001670605.1,1934,3416,860,1299,38,44.46742502585315,67.1664943123061,1.9648397104446742
GCA_014220785.1,3705,5999,1396,2293,106,37.67881241565452,61.889338731444,2.8609986504723346
GCA_002698745.1,1297,2441,651,946,43,50.19275250578258,72.93754818812644,3.3153430994602933
GCA_001013295.1,5380,7342,1619,2847,94,30.09293680297398,52.9182156133829,1.7472118959107805
GCA_013215105.1,2711,4073,963,1559,26,35.521947620804134,57.506455182589455,0.9590556990040575
GCA_900638125.1,2668,4139,941,1465,83,35.26986506746626,54.91004497751124,3.110944527736132
GCA_002737105.1,890,1733,415,644,13,46.62921348314607,72.35955056179775,1.4606741573033708
GCA_002994045.1,2936,4797,1144,1833,88,38.96457765667575,62.43188010899182,2.997275204359673
GCA_000413415.1,3511,5625,1352,2223,40,38.50754770720592,63.31529478780974,1.1392765593847907
GCA_002697255.1,1354,2495,651,956,35,48.079763663220085,70.60561299852289,2.58493353028065
