ACCESION,HISTORY,MEROPS ID,NAME,Related EC entry
,,S59.A08,nup98 g.p. (Dictyostelium discoideum),
,,S59.UNW,family S59 non-peptidase homologues,
,,S59.UPW,family S59 unassigned peptidases,
,,S60.001,lactoferrin,
,,S60.970,"lactotransferrin precursor, domain 2",
,,S60.971,hemiferrin,
,,S60.972,serotransferrin precursor (domain 1),
,,S60.973,melanotransferrin domain 1,
,,S60.974,Aa2-001 protein (Rattus norvegicus),
,,S60.975,serotransferrin precursor (domain 2),
,,S60.976,melanotransferrin domain 2,
,,S60.977,1300017J02Rik protein,
,,S60.978,transferrin homologue protein,
,,S60.979,1300017J02Rik protein domain 2 (Mus musculus),
,,S60.UNW,family S60 non-peptidase homologues,
,,S60.UPW,family S60 unassigned peptidases,
,,S62.001,influenza A PA peptidase,
,,S62.UNW,family S62 non-peptidase homologues,
,,S62.UPW,family S62 unassigned peptidases,
,,S64.001,Ssy5 peptidase,
,,S64.UPW,family S64 unassigned peptidases,
,,S65.001,picornain-like serine peptidase (Breda-1 torovirus),
,,S66.001,murein tetrapeptidase LD-carboxypeptidase (Pseudomonas-type),EC 3.4.17.13
,,S66.003,microcin C7 immunity protein,
,,S66.UNW,family S66 non-peptidase homologues,
,,S66.UPW,family S66 unassigned peptidases,
,,S68.001,PIDD auto-processing protein unit 1,
,,S68.002,PIDD auto-processing protein unit 2,
,,S68.UNW,family S68 non-peptidase homologues,
,,S68.UPW,family S68 unassigned peptidases,
,,S69.001,Tellina virus 1 VP4 peptidase,
,,S71.001,MUC1 self-cleaving mucin,
,,S71.002,MUC3 self-cleaving mucin,
,,S71.UNW,family S71 non-peptidase homologues,
,,S71.UPW,family S71 unassigned peptidases,
,,S72.001,dystroglycan,
,,S72.A01,dystroglycan type I (Drosophila melanogaster),
,,S72.UNW,family S72 non-peptidase homologues,
,,S72.UPW,family S72 unassigned peptidases,
,,S73.001,gpO peptidase (Enterobacteria phage P2),
,,S73.UNW,family S73 non-peptidase homologues,
,,S73.UPW,family S73 unassigned peptidases,
,,S74.001,Escherichia coli phage K1F endosialidase CIMCD self-cleaving protein,
,,S74.002,Bacillus subtilis phage GA-1 neck appendage CIMCD self-cleaving protein,
,,S74.003,myelin regulatory factor,
,,S74.UNW,family S74 non-peptidase homologues,
,,S74.UPW,family S74 unassigned peptidases,
,,S75.001,White bream virus serine peptidase,
,,S77.001,prohead peptidase gp21 (bacteriophage T4),
,,S77.UNW,family S77 non-peptidase homologues,
,,S77.UPW,family S77 (general),
,,S78.001,prohead peptidase (bacteriophage HK97),
,,S78.002,prohead peptidase (bacteriophage T5),
,,S78.UNW,family S78 non-peptidase homologues,
,,S78.UPW,family S78 unassigned peptidases,
,,S79.001,CARD8 self-cleaving protein,
,,S79.002,NLRP1 self-cleaving protein,
,,S79.A01,"NLR family, pyrin domain containing 1B isoform 3 (Mus musculus)",
,,S79.A02,"NLR family, pyrin domain containing 1A (Mus musculus)",
,,S79.A03,"NACHT, leucine rich repeat and PYD containing 1, partial, peptidase unit 1 (604-926) (Mus musculus)",
,,S79.A04,"NACHT, leucine rich repeat and PYD containing 1, partial, peptidase unit 1 (1946-2301) (Mus musculus)",
,,S79.A05,"NLR family, pyrin domain containing protein 1C (Mus musculus)",
,,S79.UNW,family S79 non-peptidase homologues,
,,S79.UPW,family S79 unassigned peptidases,
,,S80.001,prohead peptidase gp175 (Pseudomonas aeruginosa phage phiKZ),
,,S80.002,SPN3US prohead peptidase ((Salmonella) myovirus),
,,S80.UPW,family S80 unassigned peptidases,
,,S81.001,destabilase,
,,S81.UNW,family S81 non-peptidase homologues,
,,S81.UPW,family S81 unassigned homologues,
,,S82.001,autocrine proliferation repressor protein A (Dictyostelium discoideum),
,,S82.UNW,family S82 non-peptidase homologues,
,,S82.UPW,family S82 unassigned homologues,
,,S85.001,small protease (Pseudomonas aeruginosa),
,,S85.UNW,family S85 non-peptidase homologues,
,,S85.UPW,family S85 unassigned peptidases,
,,S9G.060,amelopeptidase,
,,S9G.111,milin (Euphorbia milii),
,,S9G.113,antigen Epi p 1 (Epicoccum purpurascens),
,,T01.007,CodW component of CodWX peptidase,
,,T01.013,proteasome subunit beta1i,EC 3.4.25.1
,,T01.014,proteasome subunit beta2i,EC 3.4.25.1
,,T01.015,proteasome subunit beta5i,EC 3.4.25.1
,,T01.016,proteasome subunit beta5t,
,,T01.017,protein serine kinase c17,
,,T01.018,PfHslV peptidase,
,,T01.019,similar to proteasome subunit beta type 6 (Rattus norvegicus),
,,T01.020,similar to proteasome subunit beta type 6 (Rattus norvegicus) (but not T01.019),
,,T01.021,TbHslUV peptidase,
,,T01.022,Anbu protein,
,,T01.023,BPH protein,
,,T01.970,"archaean proteasome, alpha subunit",
,,T01.971,proteasome subunit alpha 6,EC 3.4.25.1
,,T01.972,proteasome subunit alpha 2,EC 3.4.25.1
,,T01.973,proteasome subunit alpha 4,EC 3.4.25.1
,,T01.974,proteasome subunit alpha 7,EC 3.4.25.1
,,T01.975,proteasome subunit alpha 5,EC 3.4.25.1
,,T01.976,proteasome subunit alpha 1,EC 3.4.25.1
,,T01.977,proteasome subunit alpha 3,EC 3.4.25.1
,,T01.978,2410072d24rik protein (mouse),
,,T01.980,"bacterial proteasome, alpha subunit",
,,T01.982,similar to proteasome subunit beta type 3 (Rattus norvegicus),
,,T01.983,proteasome subunit beta 3,EC 3.4.25.1
,,T01.984,proteasome subunit beta 2,EC 3.4.25.1
,,T01.985,similar to proteasome subunit beta type 3 (Rattus norvegicus) (but not T01.982),
,,T01.986,proteasome subunit beta 1,EC 3.4.25.1
,,T01.987,proteasome subunit beta 4,EC 3.4.25.1
,,T01.989,similar to proteasome subunit beta 3 (Mus musculus),
,,T01.990,similar to splicing factor U2AF homolog (Mus musculus),
,,T01.991,Mername-AA230 peptidase homologue (Homo sapiens),
,,T01.994,Mername-AA241 peptidase homologue (Mus musculus),
,,T01.995,Mername-AA242 peptidase homologue (Mus musculus),
,,T01.996,Mername-AA243 peptidase homologue,
,,T01.997,Mername-AA244 peptidase homologue,
,,T01.998,protein similar to proteasome subunit iota,
,,T01.999,similar to proteasome subunit alpha type 2 (Rattus norvegicus),
,,T01.A01,yip3 (Drosophila melanogaster),
,,T01.A02,proteasome subunit beta2 (Drosophila melanogaster),
,,T01.A03,CG12161 protein (Drosophila melanogaster),
,,T01.A04,CG18341 protein (Drosophila melanogaster),
,,T01.A05,CG31742 protein (Drosophila melanogaster),
,,T01.A06,beta5 subunit (Drosophila melanogaster),
,,T01.A07,CG9868 protein (Drosophila melanogaster),
,,T01.A08,pbs-7 g.p. (Caenorhabditis elegans),
,,T01.A09,pbs-5 g.p. (Caenorhabditis elegans),
,,T01.A10,PBE2 g.p. (Arabidopsis thaliana),
,,T01.A11,SPCC1442.06 g.p. (Schizosaccharomyces pombe),
,,T01.A12,20S proteasome component beta 6,
,,T01.A13,psmB4-2 g.p. (Dictyostelium discoideum),
,,T01.A14,PFE0915c g.p. (Plasmodium falciparum),
,,T01.A15,PF10_0111 g.p. (Plasmodium falciparum),
,,T01.A16,PF14_0716 g.p. (Plasmodium falciparum),
,,T01.P01,proteasome subunit beta pseudogene,
,,T01.P02,Mername-AA231 pseudogene (Homo sapiens),
,,T01.P03,Mername-AA232 pseudogene (Homo sapiens),
,,T01.UNA,subfamily T1A non-peptidase homologues,
,,T01.UNB,subfamily T1B non-peptidase homologues,
,,T01.UNW,family T1 non-peptidase homologues,
,,T01.UPA,subfamily T1A unassigned peptidases,
,,T01.UPB,subfamily T1B unassigned peptidases,
,,T01.UPW,family T1 unassigned peptidases,
,,T02.001,glycosylasparaginase precursor,
,,T02.002,isoaspartyl dipeptidase (threonine type),EC 3.5.1.1
,,T02.004,taspase-1,
,,T02.007,Chryseobacterium meningosepticum-type N4-(beta-N-acetylglucosaminyl)-L-asparaginase,
,,T02.A01,At5g08100 (Arabidopsis thaliana),
,,T02.A02,At3g16150 (Arabidopsis thaliana),
,,T02.A04,CG10474 protein (Drosophila melanogaster),
,,T02.A05,K01G5.9 g.p. (Caenorhabditis elegans),
,,T02.A06,SPAC823.09c g.p. (Schizosaccharomyces pombe),
,,T02.UNW,family T2 non-peptidase homologues,
,,T02.UPW,family T2 unassigned peptidases,
,,T03.002,gamma-glutamyltransferase 5 (mammalian-type),EC 2.3.2.2; EC 3.4.19.13
,,T03.005,gamma-glutamyltransferase CG17636 (Diptera),
,,T03.006,gamma-glutamyltransferase 1 (mammalian-type),EC 2.3.2.2; EC 3.4.19.13
,,T03.007,gamma-glutamyltransferase (insect),
,,T03.008,gamma-glutamyltransferase (plant),
,,T03.009,gamma-glutamyltransferase (nematode ),
,,T03.010,gamma-glutamyltransferase CG1492 (Drosophila-type),
,,T03.011,gamma-glutamyltransferase (Schizosaccharomyces-type),EC 2.3.2.2; EC 3.4.19.14
,,T03.012,gamma-glutamyltransferase (Saccharomyces-type),EC 2.3.2.2
,,T03.013,gamma-glutamyltransferase (Synechocystis-type),EC 2.3.2.2
,,T03.014,gamma-glutamyltransferase 2 (bacterial),
,,T03.015,gamma-glutamyltransferase 2 (Homo sapiens),
,,T03.016,gamma-glutamyltransferase-like protein 4,
,,T03.017,gamma-glutamyltransferase-like protein 3,EC 3.4.19.13
,,T03.018,protein similar to gamma-glutamyltransferase 1 precursor,
,,T03.019,similar to gamma-glutamyltransferase 1 precursor (Homo sapiens),
,,T03.021,Mername-AA211 putative peptidase,
,,T03.022,9030405D14Rik putative peptidase,
,,T03.023,CapD poly-gamma-glutamate hydrolase,EC 2.3.2.2; EC 3.4.19.13
,,T03.024,gamma-glutamyltransferase 6,
,,T03.025,oxamate amidohydrolase proenzyme (Klebsiella pneumonia),
,,T03.971,"gamma-glutamyl transpeptidase homologue (chromosome 2, Homo sapiens) and similar",
,,T03.A01,At4g29210 (Arabidopsis thaliana),
,,T03.A03,At4g39650 (Arabidopsis thaliana),
,,T03.A04,CG6461 protein (Drosophila melanogaster),
,,T03.A05,C53D5.5 g.p. (Caenorhabditis elegans),
,,T03.A06,H14N18.4a g.p. (Caenorhabditis elegans),
,,T03.A07,Y7A9A.1 g.p. (Caenorhabditis elegans),
,,T03.A08,T19H12.6 g.p. (Caenorhabditis elegans),
,,T03.UNW,family T3 non-peptidase homologues,
,,T03.UPW,family T3 unassigned peptidases,
,,T05.001,ornithine acetyltransferase precursor,EC 2.3.1.35
,,T05.002,ArgJ protein (archea),
,,T05.UNW,family T5 non-peptidase homologues,
,,T05.UPW,family T5 unassigned peptidases,
,,T07.001,CwpV (Clostridium difficile) self-cleaving threonine peptidase,
,,T07.UPW,family T7 unassigned peptidases,
,,T08.001,HopB1 g.p. (Pseudomonas syringae),
,,T08.UNW,family T8 non-peptidase homologues,
,,T08.UPW,family T8 non-peptidase homologues,
,,U32.001,collagenase (Porphyromonas-type),
,,U32.002,collagenase (Helicobacter-type),
,,U32.003,collagenase (Salmonella-type),
,,U32.004,Mername-AA261 putative peptidase (Clostridium beijerinckii) and similar,
,,U32.A01,YhbV protein (Escherichia coli),
,,U32.A02,yrrN g.p. (Bacillus subtilis),
,,U32.UPW,family U32 unassigned peptidases,
,,U40.001,protein P5 murein endopeptidase (bacteriophage phi-6),
,,U49.001,Lit peptidase,
,,U49.UPW,family U49 unassigned peptidases,
,,U56.001,homomultimeric peptidase,
,,U56.UPW,family U56 unassigned peptidases,
,,U57.001,yabG protein (Bacillus-type),
,,U57.UPW,family U57 unassigned peptidases,
,,U69.001,AIDA-I self-cleaving autotransporter protein (Escherichia coli),
,,U69.A11,YfaL protein (Escherichi coli),
,,U69.UPW,family U69 unassigned peptidases,
,,U72.001,Dop isopeptidase,
,,U72.UPW,family U72 unassigned peptidases,
,,U74.001,neprosin,
,,U74.UPW,family U74 unassigned peptidases,
PL00001,05-March-2003,A01.001,pepsin A,EC 3.4.23.1
PL00002,05-March-2003,A01.003,gastricsin,EC 3.4.23.3
PL00003,05-March-2003,A01.004,BACE1 g.p. (Homo sapiens),EC 3.4.23.46
PL00004,05-March-2003,A01.006,chymosin,EC 3.4.23.4
PL00005,05-March-2003,A01.007,renin,EC 3.4.23.15
PL00006,05-March-2003,A01.008,renin-2,
PL00007,05-March-2003,A01.009,cathepsin D,EC 3.4.23.5
PL00008,05-March-2003,A01.010,cathepsin E,EC 3.4.23.34
PL00009,05-March-2003,A01.011,penicillopepsin,EC 3.4.23.20
PL00010,05-March-2003,A01.012,rhizopuspepsin,EC 3.4.23.21
PL00011,05-March-2003,A01.013,mucorpepsin,EC 3.4.23.23
PL00013,05-March-2003,A01.015,barrierpepsin,EC 3.4.23.35
PL00014,05-March-2003,A01.016,aspergillopepsin I,EC 3.4.23.18
PL00015,05-March-2003,A01.017,endothiapepsin,EC 3.4.23.22
PL00016,05-March-2003,A01.018,saccharopepsin,EC 3.4.23.25
PL00017,05-March-2003,A01.020,phytepsin,EC 3.4.23.40
PL00018,05-March-2003,A01.022,plasmepsin-1,EC 3.4.23.38
PL00019,05-March-2003,A01.023,plasmepsin-2,EC 3.4.23.39
PL00020,05-March-2003,A01.030,yapsin-1,EC 3.4.23.41
PL00021,05-March-2003,A01.031,yapsin-2,
PL00022,05-March-2003,A01.040,nepenthesin,EC 3.4.23.12
PL00023,05-March-2003,A01.041,BACE2 g.p. (Homo sapiens),EC 3.4.23.45
PL00024,05-March-2003,A01.046,napsin A,
PL00025,05-March-2003,A02.001,HIV-1 retropepsin,EC 3.4.23.16
PL00026,05-March-2003,A02.002,HIV-2 retropepsin,EC 3.4.23.47
PL00027,05-March-2003,A02.003,simian immunodeficiency virus retropepsin,
PL00028,05-March-2003,A02.004,equine infectious anaemia virus retropepsin,
PL00029,05-March-2003,A02.007,feline immunodeficiency virus retropepsin,
PL00030,05-March-2003,A02.008,murine leukemia virus-type retropepsin,
PL00031,05-March-2003,A02.009,Mason-Pfizer leukemia virus retropepsin,
PL00033,05-March-2003,A02.012,retropepsin (human T-cell leukemia virus),
PL00034,05-March-2003,A02.013,bovine leukemia virus retropepsin,
PL00035,05-March-2003,A02.015,Rous sarcoma virus retropepsin,
PL00036,05-March-2003,G01.001,scytalidoglutamic peptidase,EC 3.4.23.32
PL00037,05-March-2003,G01.002,aspergilloglutamic peptidase,EC 3.4.23.19
PL00038,05-March-2003,A05.001,thermopsin,EC 3.4.23.42
PL00040,05-March-2003,A08.001,signal peptidase II,EC 3.4.23.36
PL00041,05-March-2003,A09.001,spumapepsin,
PL00043,05-March-2003,A24.001,type 4 prepilin peptidase 1,EC 3.4.23.43
PL00045,05-March-2003,A26.003,plasminogen activator Pla,EC 3.4.23.48
PL00046,05-March-2003,C01.001,papain,EC 3.4.22.2
PL00047,05-March-2003,C01.002,chymopapain,EC 3.4.22.6
PL00048,05-March-2003,C01.003,caricain,EC 3.4.22.30
PL00049,05-March-2003,C01.004,glycyl endopeptidase,EC 3.4.22.25
PL00050,05-March-2003,C01.005,stem bromelain,EC 3.4.22.32
PL00051,05-March-2003,C01.006,ficin,EC 3.4.22.3
PL00052,05-March-2003,C01.007,actinidin,EC 3.4.22.14
PL00053,05-March-2003,C01.009,cathepsin V,EC 3.4.22.43
PL00054,05-March-2003,C01.010,vignain,
PL00055,05-March-2003,C01.013,cathepsin X,EC 3.4.18.1
PL00057,05-March-2003,C01.018,cathepsin F,EC 3.4.22.41
PL00058,05-March-2003,C01.026,ananain,EC 3.4.22.31
PL00059,05-March-2003,C01.028,fruit bromelain,EC 3.4.22.33
PL00060,05-March-2003,C01.032,cathepsin L,EC 3.4.22.15
PL00061,05-March-2003,C01.033,cathepsin L1 (Fasciola sp.),
PL00062,05-March-2003,C01.034,cathepsin S,EC 3.4.22.27
PL00063,05-March-2003,C01.036,cathepsin K,EC 3.4.22.38
PL00064,05-March-2003,C01.040,cathepsin H,EC 3.4.22.16
PL00065,05-March-2003,C01.041,aleurain,
PL00066,05-March-2003,C01.050,histolysain,EC 3.4.22.35
PL00067,05-March-2003,C01.060,cathepsin B,EC 3.4.22.1
PL00068,05-March-2003,C01.070,dipeptidyl-peptidase I,EC 3.4.14.1
PL00070,05-March-2003,C01.074,CPB peptidase,
PL00071,05-March-2003,C01.075,cruzipain,EC 3.4.22.51
PL00072,05-March-2003,C01.083,V-cath peptidase,EC 3.4.22.50
PL00073,05-March-2003,C01.084,bleomycin hydrolase (animal),EC 3.4.22.40
PL00074,05-March-2003,C01.085,bleomycin hydrolase (yeast),
PL00075,05-March-2003,C01.086,aminopeptidase C,
PL00076,05-March-2003,C01.098,CPC peptidase,
PL00077,05-March-2003,C02.001,calpain-1,EC 3.4.22.52
PL00078,05-March-2003,C02.002,calpain-2,EC 3.4.22.53
PL00080,05-March-2003,C02.022,Tpr peptidase (Porphyromonas gingivalis),
PL00081,05-March-2003,C03.001,poliovirus-type picornain 3C,EC 3.4.22.28
PL00082,05-March-2003,C03.005,hepatitis A virus-type picornain 3C,
PL00083,05-March-2003,C03.007,human rhinovirus 2-type picornain 3C,
PL00084,05-March-2003,C03.008,foot-and-mouth disease virus picornain 3C,
PL00085,05-March-2003,C03.020,enterovirus picornain 2A,EC 3.4.22.29
PL00086,05-March-2003,C03.021,rhinovirus picornain 2A,
PL00087,05-March-2003,C04.001,nuclear-inclusion-a peptidase (plum pox virus),EC 3.4.22.44
PL00088,05-March-2003,C04.004,tobacco etch virus NIa peptidase,
PL00089,05-March-2003,C05.001,adenain,EC 3.4.22.39
PL00090,05-March-2003,C06.001,potato virus Y-type helper component peptidase,EC 3.4.22.45
PL00091,05-March-2003,C09.001,sindbis virus-type nsP2 peptidase,
PL00092,05-March-2003,C10.001,streptopain,EC 3.4.22.10
PL00093,05-March-2003,C11.001,clostripain,EC 3.4.22.8
PL00094,05-March-2003,C12.001,ubiquitinyl hydrolase-L1,
PL00095,05-March-2003,C12.003,ubiquitinyl hydrolase-L3,EC 3.4.19.12
PL00096,05-March-2003,C13.001,legumain (plant beta form),EC 3.4.22.34
PL00098,05-March-2003,C13.004,"legumain, animal-type",EC 3.4.22.34
PL00099,05-March-2003,C14.001,caspase-1,EC 3.4.22.36
PL00105,05-March-2003,C15.001,pyroglutamyl-peptidase I (prokaryote),EC 3.4.19.3
PL00106,05-March-2003,C15.010,pyroglutamyl-peptidase I (chordate),EC 3.4.19.3
PL00107,05-March-2003,C16.001,murine hepatitis coronavirus papain-like peptidase 1,
PL00108,05-March-2003,C19.001,ubiquitin-specific peptidase 5,EC 3.1.2.15
PL00109,05-March-2003,C21.001,tymovirus peptidase,
PL00110,05-March-2003,C24.001,rabbit hemorrhagic disease virus 3C-like peptidase,
PL00111,05-March-2003,C25.001,gingipain RgpA,EC 3.4.22.37
PL00112,05-March-2003,C25.002,gingipain K,EC 3.4.22.47
PL00113,05-March-2003,C26.001,gamma-glutamyl hydrolase,EC 3.4.19.9
PL00114,05-March-2003,C28.001,foot-and-mouth disease virus L-peptidase,EC 3.4.22.46
PL00115,05-March-2003,C30.004,porcine transmissible gastroenteritis virus-type main peptidase,
PL00117,05-March-2003,C47.001,staphopain A,EC 3.4.22.48
PL00119,05-March-2003,C50.001,separase (yeast-type),EC 3.4.22.49
PL00120,05-March-2003,C55.001,YopJ protein,
PL00121,05-March-2003,C56.001,PfpI peptidase,
PL00123,05-March-2003,M01.001,aminopeptidase N,EC 3.4.11.2
PL00124,05-March-2003,M01.002,lysyl aminopeptidase (bacteria),
PL00125,05-March-2003,M01.003,aminopeptidase A,EC 3.4.11.7
PL00126,05-March-2003,M01.004,leukotriene A4 hydrolase,EC 3.3.2.6
PL00127,05-March-2003,M01.008,pyroglutamyl-peptidase II,EC 3.4.19.6
PL00128,05-March-2003,M01.010,cytosol alanyl aminopeptidase,EC 3.4.11.14
PL00129,05-March-2003,M01.011,cystinyl aminopeptidase,EC 3.4.11.3
PL00130,05-March-2003,M01.014,aminopeptidase B,EC 3.4.11.6
PL00131,05-March-2003,M01.016,aminopeptidase Ey,EC 3.4.11.20
PL00132,05-March-2003,M02.001,angiotensin-converting enzyme peptidase unit 1,EC 3.4.15.1
PL00133,05-March-2003,M02.002,peptidyl-dipeptidase Acer,EC 3.4.15.1
PL00134,05-March-2003,M02.004,angiotensin-converting enzyme peptidase unit 2,EC 3.4.15.1
PL00136,05-March-2003,M03.001,thimet oligopeptidase,EC 3.4.24.15
PL00137,05-March-2003,M03.002,neurolysin,EC 3.4.24.16
PL00138,05-March-2003,M03.003,saccharolysin,EC 3.4.24.37
PL00139,05-March-2003,M03.004,oligopeptidase A,EC 3.4.24.70
PL00140,05-March-2003,M03.005,peptidyl-dipeptidase Dcp,EC 3.4.15.5
PL00141,05-March-2003,M03.006,mitochondrial intermediate peptidase,EC 3.4.24.59
PL00142,05-March-2003,M03.007,oligopeptidase F,
PL00143,05-March-2003,M04.001,thermolysin,EC 3.4.24.27
PL00144,05-March-2003,M04.003,vibriolysin,EC 3.4.24.25
PL00145,05-March-2003,M04.005,pseudolysin,EC 3.4.24.26
PL00146,05-March-2003,M04.007,coccolysin,EC 3.4.24.30
PL00147,05-March-2003,M04.009,aureolysin,EC 3.4.24.29
PL00148,05-March-2003,M04.018,stearolysin,
PL00149,05-March-2003,M05.001,mycolysin,EC 3.4.24.31
PL00150,05-March-2003,M07.001,snapalysin,
PL00151,05-March-2003,M08.001,leishmanolysin,EC 3.4.24.36
PL00152,05-March-2003,M09.001,collagenase V (Clostridium histolyticum),EC 3.4.24.3
PL00153,05-March-2003,M09.002,collagenase G/A (Clostridium histolyticum),EC 3.4.24.3
PL00154,05-March-2003,M10.001,matrix metallopeptidase-1,EC 3.4.24.7
PL00155,05-March-2003,M10.002,matrix metallopeptidase-8,EC 3.4.24.34
PL00156,05-March-2003,M10.003,matrix metallopeptidase-2,EC 3.4.24.24
PL00157,05-March-2003,M10.004,matrix metallopeptidase-9,EC 3.4.24.35
PL00158,05-March-2003,M10.005,matrix metallopeptidase-3,EC 3.4.24.17
PL00159,05-March-2003,M10.006,matrix metallopeptidase-10 (Homo sapiens-type),EC 3.4.24.22
PL00160,05-March-2003,M10.007,matrix metallopeptidase-11,
PL00161,05-March-2003,M10.008,matrix metallopeptidase-7,EC 3.4.24.23
PL00162,05-March-2003,M10.009,matrix metallopeptidase-12,EC 3.4.24.65
PL00163,05-March-2003,M10.010,envelysin,EC 3.4.24.12
PL00164,05-March-2003,M10.013,matrix metallopeptidase-13,
PL00165,05-March-2003,M10.014,membrane-type matrix metallopeptidase-1,EC 3.4.24.80
PL00166,05-March-2003,M10.015,membrane-type matrix metallopeptidase-2,
PL00167,05-March-2003,M10.019,matrix metallopeptidase-20,
PL00168,05-March-2003,M10.020,fragilysin,EC 3.4.24.74
PL00169,05-March-2003,M10.029,matrix metallopeptidase-26,
PL00170,05-March-2003,M10.051,serralysin,EC 3.4.24.40
PL00171,05-March-2003,M10.056,aeruginolysin,EC 3.4.24.40
PL00172,05-March-2003,M11.001,gametolysin,EC 3.4.24.38
PL00173,05-March-2003,M12.001,astacin,EC 3.4.24.21
PL00174,05-March-2003,M12.002,meprin alpha subunit,EC 3.4.24.18
PL00175,05-March-2003,M12.004,meprin beta subunit,EC 3.4.24.18; EC 3.4.24.63
PL00176,05-March-2003,M12.005,procollagen C-peptidase,EC 3.4.24.19
PL00177,05-March-2003,M12.006,choriolysin L,EC 3.4.24.66
PL00178,05-March-2003,M12.007,choriolysin H,EC 3.4.24.67
PL00179,05-March-2003,M12.066,flavastacin,EC 3.4.24.76
PL00180,05-March-2003,M12.133,fibrolase,EC 3.4.24.72
PL00181,05-March-2003,M12.138,jararhagin,EC 3.4.24.73
PL00182,05-March-2003,M12.141,adamalysin,EC 3.4.24.46
PL00183,05-March-2003,M12.142,atrolysin A,EC 3.4.24.1
PL00184,05-March-2003,M12.143,atrolysin B,EC 3.4.24.41
PL00185,05-March-2003,M12.144,atrolysin C,EC 3.4.24.42
PL00186,05-March-2003,M12.145,atrolysin E,EC 3.4.24.44
PL00188,05-March-2003,M12.147,atroxase,EC 3.4.24.43
PL00189,05-March-2003,M12.158,russellysin,EC 3.4.24.58
PL00190,05-March-2003,M12.201,ADAM1 peptidase,
PL00191,05-March-2003,M12.209,ADAM9 peptidase,
PL00192,05-March-2003,M12.210,ADAM10 peptidase,EC 3.4.24.81
PL00193,05-March-2003,M12.211,Kuzbanian peptidase (non-mammalian),
